0.314282854569111, -5.461165048544899
0.41237113402061354, 38.2281553398052
1.2283555199679697, 114.6844660194165
2.76035932339105, 240.2912621359219
4.396081473325992, 360.4368932038833
6.2361125012511245, 496.96601941747485
8.176108497647885, 660.8009708737854
9.49879891902712, 813.7135922330094
10.50908317485737, 993.9320388349506
10.903312981683523, 1152.3058252427177
10.988264437994193, 1310.6796116504852
10.75955860274247, 1507.281553398058
10.702632369132214, 2004.2475728155337
10.438895005504957, 2506.674757281553
10.072690421379239, 3003.6407766990287
10.015138624762283, 3506.0679611650485
9.958212391152035, 4003.0339805825242
9.901286157541787, 4500
