0.1408450704225288, -15.02504173622765
-0.2816901408450576, 135.2253756260434
-0.9859154929577443, 262.93823038397295
-1.126760563380273, 315.5258764607679
0, 330.55091819699464
2.2535211267605604, 375.6260434056758
4.08450704225352, 450.7512520868113
5.492957746478879, 555.9265442404003
7.042253521126767, 683.6393989983299
8.309859154929569, 841.4023372287138
9.295774647887328, 999.1652754590978
9.859154929577457, 1247.0784641068449
10.281690140845072, 1479.9666110183634
10.56338028169013, 1720.3672787979963
10.56338028169013, 1945.7429048414024
10.4225352112676, 2141.0684474123536
10.281690140845072, 2419.0317195325542
10, 2681.9699499165276
10, 2967.445742904841
9.859154929577457, 3365.609348914858
10, 3718.6978297161936
9.859154929577457, 4222.036727879799
9.859154929577457, 4477.462437395659
