#           z                     x1                     y1                    x2                     y2                    x3                     y3                    x4                     y4          
2.54000000000000E+00, -1.45663996924428E+00, +1.21579939957215E+02, -9.97727668254217E+00, +1.30312708704869E+02, -1.17096882964492E+01, +1.28622723497833E+02, -3.18905158315133E+00, +1.19889954750179E+02
2.54000000000000E+00, +1.41633488271666E+01, +1.06143798923913E+02, +5.52250396106695E+00, +1.14756359518765E+02, +3.81130555059550E+00, +1.13045161108293E+02, +1.24521504166951E+01, +1.04432600513441E+02
2.54000000000000E+00, +2.87368195874213E+01, +9.16976073842715E+01, +2.01242589925692E+01, +1.00338452250371E+02, +1.84130605820977E+01, +9.86272538398997E+01, +2.70256211769498E+01, +8.99864089738000E+01
2.54000000000000E+00, +4.34799959751608E+01, +7.73504107939964E+01, +3.45138819897154E+01, +8.56235601338790E+01, +3.28733942573626E+01, +8.38416510452889E+01, +4.18395082428080E+01, +7.55685017054063E+01
2.54000000000000E+00, +5.75372787851494E+01, +6.32082751702655E+01, +4.87620836306243E+01, +7.16864854766922E+01, +4.70791694914003E+01, +6.99470027949733E+01, +5.58543646459254E+01, +6.14687924885466E+01
2.54000000000000E+00, +7.11420132551786E+01, +5.00560890401957E+01, +6.24870262534552E+01, +5.86545074994241E+01, +6.07828989107956E+01, +5.69362380211408E+01, +6.94378859125190E+01, +4.83378195619124E+01
2.54000000000000E+00, +8.51639407261078E+01, +3.59634508911478E+01, +7.65089537243844E+01, +4.45618693503762E+01, +7.48048263817249E+01, +4.28435998720929E+01, +8.34598133834482E+01, +3.42451814128645E+01
2.54000000000000E+00, +9.87050355858302E+01, +2.23657874889305E+01, +9.00641907197306E+01, +3.09783480837826E+01, +8.83529923092591E+01, +2.92671496733112E+01, +9.69938371753587E+01, +2.06545890784590E+01
2.54000000000000E+00, +1.12635039175205E+02, +8.66205806953520E+00, +1.04050762851600E+02, +1.73311872068823E+01, +1.02332493373317E+02, +1.56270598642227E+01, +1.10916769696922E+02, +6.95793072687561E+00
2.54000000000000E+00, +1.26055925882126E+02, -5.01338707861264E+00, +1.17704994796313E+02, +3.87494516090228E+00, +1.15937227843346E+02, +2.22031529292575E+00, +1.24288158929159E+02, -6.66801694658916E+00
2.54000000000000E+00, -1.21056680939137E+01, +1.10464221356962E+02, -2.09940003334286E+01, +1.18815152442776E+02, -2.26557012692170E+01, +1.17054456557621E+02, -1.37602979618902E+01, +1.08696454403996E+02
2.54000000000000E+00, +4.12243253431757E+00, +9.49856539167889E+01, -4.85782358675158E+00, +1.03244661121048E+02, -6.49831131910437E+00, +1.01462752032458E+02, +2.48194480196478E+00, +9.32037448281988E+01
2.54000000000000E+00, +1.91272384310961E+01, +8.05606755805834E+01, +1.02530483272049E+01, +8.89257488020202E+01, +8.59134739141656E+00, +8.71650529168657E+01, +1.74655374953077E+01, +7.87999796954288E+01
2.54000000000000E+00, +3.37643488016577E+01, +6.62629764649914E+01, +2.49113719012021E+01, +7.46634050254875E+01, +2.32496709654137E+01, +7.29027091403330E+01, +3.20955767980574E+01, +6.45093516476487E+01
2.54000000000000E+00, +4.82388246125463E+01, +5.28208765546351E+01, +3.93504923730314E+01, +6.11718076404482E+01, +3.76887914372430E+01, +5.94111117552937E+01, +4.65841947445698E+01, +5.10531096016687E+01
2.54000000000000E+00, +6.16667823872788E+01, +3.96899036280009E+01, +5.28279476224470E+01, +4.81044743241208E+01, +5.11591756188467E+01, +4.63508495067782E+01, +5.99980103836786E+01, +3.79362788106583E+01
2.54000000000000E+00, +7.62331820797217E+01, +2.57881843098734E+01, +6.74862711964441E+01, +3.42946788875475E+01, +6.57962859894082E+01, +3.25622672736405E+01, +7.45431968726858E+01, +2.40557726959663E+01
2.54000000000000E+00, +8.94277946166627E+01, +1.28481302141596E+01, +8.06950258690088E+01, +2.13687669274575E+01, +7.90050406619730E+01, +1.96363553135504E+01, +8.77378094096268E+01, +1.11157186002525E+01
2.54000000000000E+00, +1.03704280528819E+02, -1.10308657865102E+00, +9.49715117811652E+01, +7.41755013464688E+00, +9.32815265741293E+01, +5.68513852073984E+00, +1.02014295321783E+02, -2.83549819255806E+00
2.54000000000000E+00, +1.16976674811691E+02, -1.42906280477801E+01, +1.08717667607432E+02, -5.31037192671097E+00, +1.06935758518842E+02, -6.95085965906377E+00, +1.15194765723100E+02, -1.59311157801329E+01
2.54000000000000E+00, -2.20263762339610E+01, +9.95677058588778E+01, -3.06672211000606E+01, +1.08180266453730E+02, -3.23784195105320E+01, +1.06469068043258E+02, -2.37375746444324E+01, +9.78565074484063E+01
2.54000000000000E+00, -6.18011326757042E+00, +8.40184277405856E+01, -1.48209581336700E+01, +9.26309883354377E+01, -1.65321565441415E+01, +9.09197899249663E+01, -7.89131167804187E+00, +8.23072293301141E+01
2.54000000000000E+00, +8.18122545832836E+00, +7.03076272533784E+01, -3.39411254969541E-01, +7.90403960010323E+01, -2.07182286887658E+00, +7.73504107939964E+01, +6.44881384442132E+00, +6.86176420463426E+01
2.54000000000000E+00, +2.34618029997697E+01, +5.53240345600355E+01, +1.47431763877395E+01, +6.38588134089571E+01, +1.30531911807037E+01, +6.21264017950501E+01, +2.17718177927338E+01, +5.35916229461284E+01
