ALT	PRESS	TEMP	RH	SPEED	DIR	POTT	VIRPOT	Ri
1541	845.96	29.52	15.56	6.6	254.9946912	317.5026291	318.261081	0.031293979
1542	845.82	29.545	15.53	6.45	257.1908151	317.5438846	318.3021174	0.059394843
1544	845.68	29.545	15.54	6.4	260.6946912	317.5589184	318.3178061	0.38958929
1545	845.585	29.52	15.49	6.5	266.4654643	317.5428932	318.2983773	-0.051914425
1546	845.41	29.48	15.51	6.55	268.4847658	317.519723	318.2746711	-0.300284184
1548	845.2533333	29.47666667	15.46	6.533333333	274.2960753	317.533056	318.2856127	3.110337858
1551	845.01	29.47	15.46	6.6	276.1893824	317.5522091	318.3047678	0.4188883
1552	844.92	29.52	15.46	6.5	275.5893824	317.6143515	318.3691597	0.201313401
1553	844.75	29.43	15.46	6.6	275.5893824	317.5381814	318.2893365	-0.246829928
1554	844.69	29.43	15.44	6.55	275.9878556	317.5446321	318.2948861	0.083613886
1555	844.57	29.39	15.48	6.5	275.4893824	317.5155552	318.2661846	-0.376945484
1556	844.48	29.43	15.46	6.5	274.4893824	317.5672141	318.3186877	
1557	844.39	29.43	15.48	6.3	270.0893824	317.5768943	318.3294464	0.007842204
1558	844.315	29.41	15.485	6.2	270.1055396	317.5639705	318.3159983	-0.041882566
1560	844.13	29.365	15.465	5.9	267.4489285	317.536639	318.2859928	-0.019686016
1562	843.97	29.34	15.47	5.8	265.9946912	317.527612	318.2763306	-0.058521425
1563	843.845	29.365	15.455	5.95	266.646792	317.5673079	318.3165126	0.057183365
1565	843.61	29.34	15.42	6.1	267.4946912	317.5663594	318.3130805	-0.002732967
1566	843.57	29.275	15.41	6.35	265.9395729	317.5024254	318.2459532	-0.0331656
1568	843.39	29.3	15.4	6.45	263.8892646	317.548052	318.2923662	0.295834412
1569	843.3	29.34	15.39	6.6	263.0946912	317.5997422	318.3453739	0.074467747
1570	843.13	29.25	15.39	6.5	261.4946912	317.5235545	318.2655745	-0.247033811
1571	843.08	29.25	15.38	6.6	262.2946912	317.5289401	318.2705363	0.017462477
1572	842.97	29.23	15.36	6.5	260.9446912	317.5197884	318.2597053	-0.029675862
1573	842.86	29.25	15.32	6.5	264.4946912	317.5526417	318.2916004	
1574	842.77	29.25	15.34	6.5	262.6946912	317.56234	318.3023682	
1575	842.68	29.21	15.32	6.4	266.0946912	317.5300328	318.2675193	-0.104767933
1576	842.63	29.21	15.31	6.1	269.0946912	317.5354214	318.2724845	0.001941608
1577	842.53	29.16	15.29	6	270.8893824	317.4936886	318.2278112	-0.135356576
1578	842.41	29.16	15.28	6.1	273.6893824	317.5066227	318.2404037	0.041950567
1579	842.335	29.14	15.24	6.05	276.7827704	317.4937019	318.2248151	-0.167639938
1580	842.24	29.12	15.19	5.8	279.0893824	317.4829369	318.2109305	-0.005587189
1581	842.09	29.185	15.16	5.7	279.1393824	317.5673849	318.296808	0.273876332
1583	841.97	29.12	15.19	5.8	279.7893824	317.512051	318.2403541	-0.358987621
1585	841.745	29.12	15.145	5.95	279.4229951	317.536322	318.2627249	0.069983181
1586	841.64	29.12	15.12	6.1	277.4893824	317.5476513	318.272975	0.016333417
1588	841.46	29.08	15.1	6.3	275.8893824	317.5250529	318.2479732	-0.036657581
1589	841.37	29.08	15.08	6.3	273.7893824	317.5347665	318.2568317	
1590	841.28	29.075	15.06	6.1	271.6074174	317.5392282	318.2602326	0.003618742
1591	841.14	29.08	15.02	6.1	267.2946912	317.5595964	318.2790494	
1592	841.05	29.08	15.02	6.3	265.3946912	317.5693148	318.2888699	0.00788227
1593	840.98	29.05	15.045	6.55	264.7443095	317.5453514	318.2649524	-0.012440194
1595	840.805	29.03	15.06	6.25	263.8010916	317.5432353	318.2629316	-0.001525901
1596	840.66	28.99	15.08	6.3	263.1946912	317.516863	318.2360383	-0.342335784
1597	840.57	28.99	15.08	6.3	262.8946912	317.5265857	318.2458631	
1598	840.48	28.99	15.08	6.4	263.3946912	317.5363097	318.2556892	0.031556576
1599	840.4	28.99	15.04	6.5	264.0875206	317.5449545	318.2625163	0.028054421
1601	840.19	28.99	15.02	6.3	265.3946912	317.5676516	318.2844967	0.036828724
1603	840.065	28.92	15.02	6.4	268.0087548	317.507588	318.2217186	-0.389930571
1604	839.92	28.94	15	6.3	271.0893824	317.5442867	318.2584436	0.119115335
1605	839.88	28.94	15	6.4	270.1893824	317.5486119	318.2628139	0.014038567
1606	839.79	28.94	14.98	6.3	270.6893824	317.5583446	318.2716956	0.031589919
1607	839.66	28.9	14.98	6.4	270.8893824	317.5303552	318.2422269	-0.090858997
1609	839.48	28.86	14.98	6.3	271.4893824	317.5077732	318.2182245	-0.146630402
1610	839.39	28.88	14.95	6.35	273.592532	317.5385362	318.2484749	0.399477127
1611	839.25	28.81	14.95	6.3	274.5893824	317.480087	318.1873527	-0.759176256
1612	839.18	28.9	14.925	6.15	276.1340976	317.5822889	318.2920847	0.147452131
1613	839.07	28.86	14.93	6.1	276.2893824	317.5521372	318.2606758	-0.391565343
1614	838.98	28.9	14.91	6	277.3893824	317.6039391	318.3132456	0.168159194
1615	838.94	28.9	14.9	5.9	278.0893824	317.60827	318.3171456	0.014058797
1616	838.79	28.86	14.91	6.1	278.8893824	317.5824505	318.2903531	-0.020956503
1617	838.7	28.855	14.89	6.45	279.9901576	317.5869389	318.2937908	0.001189575
1619	838.56	28.86	14.89	6.4	279.6893824	317.6073605	318.3145705	0.530410853
1620	838.41	28.79	14.875	6.35	278.6437132	317.5499922	318.2538406	-0.745186772
1622	838.24	28.81	14.885	6.25	276.9437825	317.5894446	318.29476	0.256216976
1623	838.14	28.73	14.88	6.4	275.9893824	317.5161376	318.2181153	-0.1058235
1624	838.055	28.79	14.865	6.6	273.7552932	317.5884571	318.2922272	0.058712177
1625	837.94	28.77	14.84	6.5	270.9893824	317.5798849	318.2817977	-0.027838893
1626	837.82	28.77	14.83	6.3	269.1946912	317.5928934	318.2944663	0.010561577
1627	837.81	28.77	14.83	6.1	267.4946912	317.5939776	318.2955616	0.000880219
1629	837.61	28.75	14.85	6.05	266.5930383	317.5946243	318.2965751	0.016804779
1630	837.5	28.73	14.84	6.2	266.4946912	317.5855135	318.2863132	-0.013152166
1631	837.385	28.725	14.845	6.25	267.239491	317.5927263	318.2936897	0.093711689
1633	837.23	28.7	14.81	6.2	264.7946912	317.5832382	318.2817229	-0.246565964
1635	837.05	28.73	14.8	6.4	264.5946912	317.6343342	318.333743	0.082980512
1636	836.93	28.66	14.805	6.4	263.6446912	317.5737025	318.2706895	
1637	836.81	28.68	14.79	6.3	262.9946912	317.6077721	318.3049809	0.110677008
1638	836.73	28.68	14.79	6.35	262.7450849	317.6164566	318.3137538	0.112849129
1639	836.615	28.62	14.795	6.5	263.3946912	317.565802	318.2610757	-0.073149875
1640	836.56	28.64	14.79	6.5	264.4946912	317.5928203	318.2887139	
1641	836.45	28.64	14.77	6.5	264.8946912	317.6047648	318.2998385	
1642	836.34	28.615	14.785	6.35	265.0435101	317.5904005	318.2853085	-0.020743713
1643	836.23	28.59	14.8	6.2	265.0946912	317.5760358	318.2707773	-0.020745988
1644	836.19	28.59	14.81	6	265.2946912	317.5803805	318.2756355	0.003529569
1645	836.05	28.6	14.8	5.8	267.1946912	317.6061146	318.3014514	0.020905212
1646	835.96	28.55	14.82	6	266.5946912	317.5632646	318.2576542	-0.034815151
1647	835.92	28.59	14.79	5.8	267.4946912	317.6097143	318.3043276	0.037734903
1648	835.785	28.55	14.79	5.85	266.8964006	317.5822803	318.2754565	-0.356638163
1649	835.65	28.55	14.79	5.8	265.5946912	317.5969527	318.2902772	0.190738959
1650	835.56	28.55	14.79	5.9	265.4946912	317.6067361	318.3001596	0.031795697
1651	835.47	28.55	14.77	6.2	264.4946912	317.6165209	318.3091055	0.003533345
1652	835.38	28.55	14.77	6.2	264.8946912	317.626307	318.3189905	
1654	835.235	28.505	14.78	6.25	263.0466912	317.5946985	318.28623	-0.821933734
1655	835.15	28.51	14.76	6.2	261.6946912	317.6092073	318.3000936	0.188637248
1656	835.05	28.485	14.77	6.2	259.9946912	317.5937619	318.2842388	
1657	834.905	28.465	14.76	6.1	255.0946912	317.5884767	318.2778563	-0.01718174
1658	834.87	28.46	14.76	6.2	251.3946912	317.5870198	318.2762408	-0.004736093
1659	834.76	28.46	14.77	6.1	249.1946912	317.5989883	318.2887966	0.038908702
1660	834.65	28.42	14.77	5.9	247.8946912	317.5688368	318.2571898	-0.02450838
1661	834.57	28.46	14.75	5.9	247.5946912	317.6196659	318.308748	
1662	834.47	28.38	14.74	5.8	246.8946912	317.546302	318.2318835	-0.238564155
1663	834.38	28.42	14.76	5.8	247.3946912	317.5982237	318.2864055	
1664	834.29	28.38	14.73	5.75	247.0972999	317.5658947	318.2512069	-0.420507465
1665	834.16	28.42	14.71	5.9	247.9946912	317.6221776	318.3082678	0.081331426
1666	834.11	28.34	14.7	6	251.1946912	317.543363	318.2259119	-0.256322301
1667	833.98	28.42	14.71	5.8	249.9946912	317.6417823	318.3280687	0.079999066
1668	833.89	28.34	14.71	6	252.1946912	317.5673206	318.2505724	-0.060541484
1669	833.76	28.38	14.7	6.3	254.6946912	317.623616	318.3081084	0.020340117
1670	833.67	28.38	14.7	6.45	259.7349997	317.6334225	318.3180127	0.014172628
1671	833.62	28.38	14.66	6.5	260.3946912	317.6388711	318.3216527	0.070870792
1672	833.49	28.38	14.68	6.5	260.5946912	317.6530394	318.3368938	
1673	833.4	28.34	14.68	6.5	261.6946912	317.6207098	318.3030992	
1674	833.31	28.29	14.67	6.6	260.9946912	317.5778435	318.2579179	-0.139433565
1675	833.22	28.34	14.67	6.6	260.1946912	317.6403322	318.322452	
1677	833.0566667	28.34	14.66333333	6.9	261.633821	317.6581426	318.3401295	0.012871837
1678	832.98	28.29	14.66	7.2	259.6946912	317.6138213	318.2937888	-0.016018517
1679	832.89	28.29	14.64	7.1	259.2946912	317.6236366	318.3027736	0.031926816
1680	832.8	28.29	14.62	7.1	259.2946912	317.6334533	318.3117596	
1681	832.67	28.29	14.65	7.2	259.1946912	317.6476353	318.327474	0.046130756
1682	832.58	28.23	14.62	7.15	257.2429429	317.5942273	318.2704456	-0.695031949
1683	832.53	28.27	14.605	7.35	255.3409496	317.6418351	318.3189613	0.038716743
1685	832.26	28.25	14.61	7.25	254.2477947	317.6502253	318.3270994	0.054589821
1686	832.18	28.21	14.6	7	252.8946912	317.6168007	318.2917509	-0.01740017
1687	832.11	28.23	14.59	6.95	251.8939718	317.6455214	318.320857	0.373760657
1688	831.99	28.21	14.6	6.9	251.1946912	317.6375436	318.3126979	-0.103827035
1689	831.915	28.21	14.59	6.7	250.1529004	317.6457333	318.3205057	0.006661538
1690	831.8	28.21	14.6	6.4	249.5946912	317.6582926	318.3336512	0.004540364
1692	831.65	28.14	14.605	6.4	250.0446912	317.600888	318.2739371	
1693	831.55	28.12	14.62	6.5	250.3946912	317.5907276	318.2638041	-0.033068078
1694	831.48	28.16	14.66	6.5	249.7946912	317.6405421	318.3170829	
1695	831.35	28.145	14.67	6.8	253.0138121	317.6389333	318.3154945	-0.000581735
1697	831.17	28.1	14.66	7.1	257.5946912	317.6111617	318.2857155	-0.020086921
1698	831.09	28.08	14.67	7.1	257.8946912	317.5988181	318.2731453	
1699	830.975	28.08	14.695	6.7	255.824545	317.6113881	318.2869882	0.00255723
1700	830.87	28.08	14.74	6.3	252.9946912	317.6228669	318.3006493	0.002335239
1702	830.73	28.04	14.75	6.4	253.0946912	317.5959961	318.2728374	-0.174953415
1703	830.6233333	28.09333333	14.75333333	6.733333333	253.8036024	317.6639003	318.343081	0.019891812
1704	830.5	28.04	14.73	7	254.7946912	317.6211489	318.2973203	-0.019571533
1705	830.39	28.08	14.75	7.2	253.6946912	317.6753654	318.3541269	0.044119064
1706	830.28	28	14.71	7.1	251.5946912	317.6030311	318.2769753	-0.235512626
1707	830.19	28.08	14.71	7.1	248.9446912	317.6972514	318.374388	
1708	830.1	28.04	14.69	7.1	245.6946912	317.6649143	318.3396798	
1709	830.0033333	27.99666667	14.65	6.966666667	242.863105	317.6297898	318.3011531	-0.064329031
1711	829.83	28.04	14.62	7	243.1946912	317.6944712	318.3663107	3.790218288
1712	829.735	28	14.62	6.6	243.3946912	317.6626805	318.3330839	-0.006469186
1714	829.61	27.93	14.63	6.45	243.7001178	317.6025272	318.2708371	-0.174131579
1715	829.5	27.96	14.61	6.4	245.1946912	317.6462197	318.3148817	0.569107596
1716	829.41	27.96	14.59	6.6	246.5946912	317.6560772	318.3239197	0.00802479
1717	829.28	27.91	14.58	6.8	248.6020443	317.6175684	318.2831817	-0.03135453
1719	829.095	27.91	14.54	6.8	248.2446912	317.637836	318.3018193	
1721	828.92	27.87	14.54	6.7	249.2946912	317.6148083	318.2774561	-0.150016038
1722	828.82	27.87	14.545	6.75	251.2532108	317.6257674	318.2887489	0.142787719
1723	828.74	27.83	14.55	6.7	253.3946912	317.5923288	318.2541036	-0.435736122
1725	828.56	27.87	14.57	6.6	254.5946912	317.6542702	318.3186672	0.403523468
1726	828.465	27.85	14.6	6.6	259.2265236	317.6435816	318.3086846	
1728	828.25	27.87	14.61	6.9	262.3946912	317.688269	318.3548201	0.032346666
1729	828.155	27.83	14.59	6.9	268.7787472	317.6564749	318.3206896	
1731	827.95	27.78666667	14.57333333	7.1	271.0095772	317.6332296	318.2952558	-0.037868989
1733	827.76	27.74	14.57	7.1	271.4893824	317.6048207	318.2651268	
1735	827.62	27.74	14.58	6.9	272.4893824	317.6201854	318.2810927	0.025034491
