-90.00	-60.00	5.10	0.924	-0.042	0.162	0.127	-0.00045	-0.158	0.135	2.876	3.360
-90.00	-52.50	5.10	0.925	-0.007	0.157	0.129	0.00068	-0.130	0.111	2.793	3.316
-90.00	-45.00	5.10	0.925	-0.006	0.155	0.127	0.00046	-0.116	0.084	2.816	3.296
-90.00	-37.50	5.10	0.892	0.008	0.155	0.126	0.00070	-0.041	0.011	2.844	3.185
-90.00	-30.00	5.10	0.922	0.015	0.155	0.130	0.00049	-0.094	0.156	2.822	3.185
-90.00	-22.50	5.10	0.895	-0.002	0.156	0.129	0.00025	-0.077	0.021	2.683	3.015
-90.00	-15.00	5.10	0.876	0.020	0.160	0.130	-0.00085	-0.098	0.112	2.654	3.165
-90.00	-7.50	5.10	0.939	0.007	0.154	0.134	-0.00096	-0.059	0.011	2.840	2.998
-90.00	0.00	5.10	0.886	-0.007	0.156	0.132	-0.00021	-0.053	0.130	2.622	3.458
-90.00	7.50	5.10	0.887	0.046	0.153	0.133	-0.00139	-0.026	0.014	2.815	3.368
-90.00	15.00	5.10	0.956	0.010	0.150	0.130	-0.00099	-0.015	0.023	2.812	3.057
-90.00	22.50	5.10	0.893	0.003	0.155	0.127	-0.00091	-0.098	0.082	2.705	3.332
-90.00	30.00	5.10	0.914	0.066	0.154	0.129	-0.00068	-0.035	0.116	2.841	3.333
-90.00	37.50	5.10	0.944	0.021	0.157	0.131	-0.00070	-0.015	-0.002	2.776	3.378
-90.00	45.00	5.10	0.899	0.006	0.155	0.127	0.00028	-0.076	-0.006	2.869	3.393
-90.00	52.50	5.10	0.879	0.066	0.155	0.130	-0.00004	-0.071	0.006	2.815	3.232
-90.00	60.00	5.10	0.924	0.033	0.161	0.136	-0.00025	-0.080	0.068	2.867	3.241
-82.50	60.00	5.10	1.051	0.047	0.156	0.150	-0.00050	-0.003	-0.135	2.919	3.235
-82.50	52.50	5.10	1.049	0.079	0.174	0.148	0.00067	-0.232	0.062	3.304	3.399
-82.50	45.00	5.10	1.073	-0.033	0.167	0.140	-0.00039	-0.066	-0.094	2.996	3.351
-82.50	37.50	5.10	1.050	0.046	0.151	0.136	0.00056	0.013	0.036	2.789	3.228
-82.50	30.00	5.10	1.074	0.088	0.164	0.140	-0.00007	-0.087	0.158	3.157	3.375
-82.50	22.50	5.10	1.072	-0.017	0.167	0.144	-0.00007	-0.160	-0.054	3.150	3.522
-82.50	15.00	5.10	1.051	0.021	0.151	0.133	-0.00093	0.028	-0.041	2.763	3.179
-82.50	7.50	5.10	1.045	0.080	0.162	0.137	-0.00056	-0.008	0.120	3.139	3.369
-82.50	0.00	5.10	1.037	-0.039	0.162	0.142	-0.00062	0.042	0.014	2.981	3.304
