ALT	PRESS	TEMP	RH	SPEED	DIR	POTT	VIRPOT	Ri
1402	859.11	26.46	25.08	8.1	121.2946912	312.9092165	313.9145555	0.050392079
1403	859.03	26.46	25.08	8.1	122.7946912	312.9175505	313.923013	
1404	858.9	26.42	25.09	8.1	122.3946912	312.8893168	313.8930641	
1405	858.7733333	26.44333333	25.05666667	7.966666667	122.4925976	312.9268871	313.9308455	0.069164987
1407	858.57	26.46	25.01	7.9	123.7946912	312.9654901	313.9688554	0.568498506
1409	858.4	26.5	24.99333333	8.033333333	122.5135054	313.0250008	314.0302743	0.219070705
1411	858.22	26.42	25.04	8.1	118.2946912	312.9602002	313.9629948	-0.954431126
1413	857.99	26.415	25.08	8.15	117.8449979	312.9789679	313.9834302	0.491430109
1415	857.82	26.33	25.04	8.1	116.4446912	312.9078947	313.9061124	-1.861571759
1417	857.64	26.29	25.07	8.1	116.5946912	312.8848796	313.8822661	
1418	857.535	26.33	25.085	8.25	118.0971155	312.9376333	313.9380835	0.076763393
1419	857.48	26.37	25.14	8.2	119.7946912	312.9851723	313.9902168	0.622494375
1420	857.33	26.33	25.1	8.2	120.7946912	312.9590325	313.9603968	
1421	857.24	26.42	25.1	8.2	122.5946912	313.0624828	314.0691971	
1422	857.13	26.44	25.095	8.2	124.3446912	313.0948746	314.1027202	
1423	857.06	26.46	25.06	8.2	125.1946912	313.1230898	314.1307994	
1424	856.97	26.46	25.04	8.2	125.5946912	313.1324944	314.1395394	
1425	856.88	26.54	25	8.3	125.4946912	313.2255135	314.2357362	0.304334784
1426	856.79	26.58	24.925	8.2	126.1446912	313.2767311	314.2863869	0.167548378
1428	856.52	26.59	24.87	8.2	125.6946912	313.3154244	314.3238524	
1429	856.43	26.54	24.85	8.1	124.8946912	313.2725747	314.2774325	-0.140193497
1430	856.35	26.59	24.85	8	124.6946912	313.3332119	314.341093	0.198356548
1431	856.26	26.59	24.83	8	123.6946912	313.3426307	314.3498403	
1432	856.17	26.58	24.81	8	122.4946912	313.3415965	314.3475548	
1435	855.91	26.63	24.81	8	121.2946912	313.4210914	314.4303558	
1438	855.62	26.63	24.7	7.9	124.4946912	313.4514693	314.4567087	0.298077458
1459	853.53	26.46	24.29	8.1	117.8946912	313.4929153	314.4749973	0.712093288
1461	853.3633333	26.48666667	24.31666667	7.566666667	122.2210977	313.5383291	314.5232556	0.010449051
1463	853.15	26.42	24.36	7.35	126.8409496	313.490985	314.4742061	-0.066018351
1465	852.94	26.37	24.33	7.4	127.7946912	313.4607304	314.4402313	-0.792331227
1466	852.89	26.42	24.25	7.1	126.7946912	313.518314	314.4974891	0.020941584
1467	852.76	26.42	24.24	6.8	127.4946912	313.5319826	314.5109508	0.004970872
1468	852.69	26.37	24.23	6.9	129.3946912	313.4870121	314.4628646	-0.147215399
1469	852.58	26.33	24.21	6.9	128.3946912	313.4567123	314.4296779	
1470	852.53	26.37	24.2	6.7	125.1946912	313.5038375	314.4787232	0.038567265
1471	852.41	26.29	24.21	6.7	123.3946912	313.4327209	314.4036992	
1472	852.34	26.37	24.24	6.6	120.6946912	313.523823	314.5006074	0.298231977
1473	852.18	26.37	24.22	6.7	121.3946912	313.5406574	314.5168777	0.055108914
1474	852.09	26.33	24.195	6.55	122.5916377	313.5082548	314.4813556	-0.047149899
1475	852.005	26.29	24.16	6.9	118.6446912	313.475325	314.4449058	-0.00880227
1478	851.72	26.25	24.18	6.8	121.2946912	313.4634421	314.4320158	-0.116746299
1480	851.53	26.29	24.17333333	7.466666667	119.8210799	313.5253257	314.4961559	0.009118639
1481	851.38	26.29	24.19	7.3	117.0946912	313.5411228	314.5128482	0.018621704
1483	851.25	26.25	24.2	7.2	122.3946912	313.512931	314.4830123	-0.184650845
1484	851.16	26.16	24.21	6.9	124.8946912	313.4281664	314.3937543	-0.030853341
1485	851.045	26.2	24.195	6.9	125.3439665	313.4821672	314.4495604	
1486	850.93	26.18	24.24	7.5	125.3106887	313.4733382	314.4415848	-0.000803363
1487	850.88	26.16	24.26	7.8	127.2946912	313.457661	314.4256633	-0.005706294
1488	850.76	26.08	24.25	7.4	133.8946912	313.3865206	314.349843	-0.014569433
1489	850.66	26.08	24.23	7.2	136.2946912	313.3970565	314.3597338	0.008630945
1490	850.53	26.16	24.2	7	139.9946912	313.4945469	314.4606794	0.079842062
1491	850.45	26.16	24.17	6.7	143.6946912	313.5029807	314.4680353	0.003069802
1492	850.4	26.12	24.15	6.5	144.9946912	313.4663548	314.4284608	-0.029999615
1493	850.23	26.12	24.11	6.6	144.7946912	313.484279	314.4450449	0.058725492
1494	850.21	26.12	24.12	6.6	145.1946912	313.486388	314.4475822	
1495	850.05	26.12	24.11	6.8	143.0946912	313.5032625	314.4642968	0.01382163
1496	849.94	26.12	24.08	6.5	139.4946912	313.5148661	314.4748685	0.004224138
1500	849.61	26.2	23.87	6	123.3946912	313.6335057	314.5900321	0.062175851
1510	848.6	26.12	23.79	5.2	138.2946912	313.6563742	314.6067919	0.011707017
1528	846.91	26.04	23.68	5.3	110.0946912	313.7513601	314.6955016	5.603197562
1531	846.56	25.91	23.74	5.3	117.6946912	313.6521105	314.5920711	
1532	846.54	25.91	23.72	5.6	115.9946912	313.6542298	314.5934278	0.000772047
1533	846.385	25.85	23.735	5.4	125.9689066	313.6077251	314.5444883	-0.038125582
1534	846.28	25.91	23.72	5.6	132.8946912	313.6817866	314.6213653	0.060705102
1535	846.25	25.91	23.72	5.2	135.4946912	313.6849669	314.6245896	0.000651696
1536	846.105	25.85	23.72	4.7	138.4946912	313.6374036	314.5739835	-0.006238954
1537	846.02	25.91	23.71	4.3	138.3946912	313.7093543	314.6489177	0.014743737
1539	845.85	25.85	23.705	4.4	143.6446912	313.6644424	314.6008022	-0.294558317
1540	845.75	25.87	23.71	4.3	146.0946912	313.6960306	314.6338181	0.103579956
1541	845.63	25.83	23.69	4.15	144.5091511	313.6667964	314.6018027	-0.042610556
1543	845.425	25.91	23.66	3.9	141.9446912	313.7724835	314.7109362	0.110882947
1545	845.29	25.91	23.63	3.9	138.5946912	313.7868142	314.7242744	
1546	845.17	25.95	23.65	4.1	136.2946912	313.841527	314.7821292	0.044839825
1548	844.95	25.93666667	23.63666667	4.3	136.2079498	313.8509037	314.790574	0.015370065
1550	844.775	25.89	23.675	4.7	125.5010556	313.8205236	314.7594382	-0.012451479
1551	844.64	25.95	23.66	4.5	121.7946912	313.8978367	314.8396158	0.063361845
1552	844.57	25.91	23.69	4.6	122.0946912	313.8632972	314.8041951	-0.113242194
1553	844.4566667	26.05333333	23.60666667	4.3	123.2714307	314.0257781	314.9713339	0.059162244
1556	844.195	26.16	23.535	3.75	131.9386801	314.1655736	315.1144736	0.045417092
1557	844.095	26.16	23.525	3.1	140.7446912	314.1762178	315.1248629	0.000825309
1558	844.01	26.16	23.51	3.3	144.2946912	314.1852667	315.1334329	0.007410801
1559	843.91	26.16	23.52	3.4	144.3946912	314.195914	315.1446318	0.034879282
1560	843.77	26.12	23.515	3.6	149.7946912	314.1688315	315.115366	-0.022182818
1561	843.68	26.16	23.52	3.6	153.7946912	314.2204088	315.169468	
1563	843.5	26.12	23.52	3.55	159.1228549	314.1975895	315.1447252	-0.598110395
1565	843.32	26.185	23.51	3.65	169.0426961	314.2850144	315.2355761	0.572742194
1566	843.21	26.205	23.505	3.8	179.6446912	314.3177398	315.2693613	0.047639497
1568	843.045	26.225	23.505	3.55	184.662265	314.3563334	315.3093007	0.040448465
1569	842.92	26.25	23.5	3.2	187.1946912	314.3959171	315.3502447	0.010582296
1570	842.89	26.2	23.49	3.1	185.2946912	314.3466125	315.2978288	-0.161495149
1571	842.75	26.25	23.5	3	184.6946912	314.414054	315.3686357	0.220864781
1572	842.61	26.31	23.475	3.2	182.4368786	314.4920056	315.44909	0.06380837
1573	842.52	26.37	23.46	3.2	183.6946912	314.564627	315.5245527	
1574	842.43	26.37	23.47	3.4	182.6946912	314.574238	315.5347084	0.007865635
1575	842.34	26.37	23.46	3	183.8946912	314.5838503	315.5440469	0.001966679
1577	842.205	26.31	23.465	2.8	180.2946912	314.5352508	315.4925348	-0.079563748
1579	841.97	26.11	23.48666667	3.033333333	174.4562192	314.35027	315.2977848	-0.222641289
1580	841.89	25.99	23.49	3.1	177.6946912	314.2327593	315.1739776	-0.866636348
1591	840.8	26.37	23.49	3.4	168.0946912	314.7485326	315.7122826	2.063644005
1592	840.75	26.29	23.48	3.5	170.9946912	314.669817	315.6287945	-0.257752124
1593	840.635	26.27	23.49	3.55	177.3538465	314.6611099	315.6195618	-0.114052222
1594	840.55	26.2	23.49	3.7	182.9946912	314.5966448	315.551358	-0.093845772
1596	840.3566667	26.23333333	23.50333333	3.466666667	193.4588197	314.6523759	315.6097623	0.067049965
1597	840.275	26.2	23.51	3.1	203.7170698	314.6260877	315.5820266	-0.006404592
1598	840.13	26.16	23.52	3	211.6946912	314.5995738	315.5539298	-0.086856735
1600	839.94	26.25	23.52	3	213.3446912	314.7145288	315.6741445	
1601	839.84	26.33	23.52	3.3	210.8946912	314.8093405	315.7735498	0.034490819
1602	839.79	26.29	23.52	3.6	211.1946912	314.7726528	315.734714	-0.013348105
1603	839.655	26.35	23.53	3.8	213.8946912	314.8502014	315.8162156	0.063469985
1605	839.48	26.37	23.53	3.7	216.3946912	314.8899978	315.8573938	0.260555004
1606	839.38	26.46	23.54	3.8	218.1946912	314.9953481	315.9683467	0.344771396
1607	839.29	26.42	23.54	3.8	216.3946912	314.9629529	315.9338464	
1608	839.2	26.44	23.54	3.9	216.4446912	314.9936414	315.9657934	0.100438475
1609	839.11	26.46	23.53	4	214.9946912	315.0243326	315.9973311	0.100440356
1610	839.02	26.46	23.53	4.1	215.3946912	315.0339967	316.0071331	0.031627075
1611	838.905	26.44	23.53	4.1	216.1446912	315.0253171	315.9975074	
1613	838.74	26.415	23.53	4.15	217.0477033	315.0167505	315.9877918	-0.22431438
1614	838.66	26.41	23.53	4.2	217.2946912	315.0200862	315.9909697	0.043672613
1615	838.53	26.37	23.53	4.2	217.1946912	314.991987	315.9608305	
1617	838.38	26.4	23.53	4.2	217.6946912	315.0396555	316.0104069	
1618	838.29	26.42	23.52	4.2	218.2946912	315.0703633	316.0419603	
1619	838.16	26.375	23.515	4.2	218.6446912	315.0370078	316.0060777	
1620	838.05	26.415	23.52	4.2	219.0446912	315.0909072	316.0625913	
1622	837.84	26.29	23.51	4.2	220.4946912	314.9820043	315.9466126	
1623	837.75	26.35	23.51	4.2	221.4946912	315.054798	316.0228902	
1624	837.685	26.35	23.51	4.2	221.9946912	315.0617894	316.0299808	
1626	837.49	26.33	23.51	4.2	222.7946912	315.0617277	316.0290995	
1627	837.38	26.33	23.51	4.2	223.1946912	315.0735639	316.0411034	
1628	837.31	26.29	23.51	4.3	223.2446912	315.0390133	316.0044278	-0.113135096
1629	837.18	26.33	23.51	4.3	222.8946912	315.0950894	316.0629341	
1630	837.15	26.33	23.5	4.3	222.9946912	315.0983187	316.0657976	
1632	836.95	26.25	23.51	4.3	222.7946912	315.0356739	315.9994084	
1633	836.855	26.27	23.51	4.3	222.5446912	315.0669469	316.0319396	
1634	836.76	26.29	23.5	4.3	221.5946912	315.0982226	316.0640641	
1635	836.64	26.21666667	23.50666667	4.3	221.2946891	315.0339767	315.9961919	
1636	836.53	26.2	23.5	4.2	220.3946912	315.0282841	315.9894677	-0.018645882
1638	836.33	26.25	23.5	4.25	220.1946912	315.1024506	316.0667182	1.943112282
1640	836.17	26.225	23.5	4.3	220.3946912	315.093381	316.0565007	-0.237637104
1642	836	26.25	23.5	4.3	220.8946912	315.138019	316.1027891	
1643	835.8933333	26.20333333	23.49666667	4.3	220.5613584	315.1003982	316.0625973	
1645	835.73	26.2	23.495	4.3	220.4446912	315.1145007	316.0766945	
1646	835.55	26.16	23.49	4.3	220.6946912	315.091805	316.0518467	
1647	835.475	26.14	23.495	4.2	221.0446912	315.0788395	316.0380902	-0.042476626
1649	835.28	26.16	23.48	4.1	221.6946912	315.1209313	316.0809738	0.275776806
1650	835.23	26.16	23.49	4.2	221.5946912	315.1263264	316.0868537	0.017673726
1655	834.73	26.08	23.49	4.2	220.7946912	315.0960582	316.0529115	
1656	834.675	26.08	23.49	4.2	221.5446912	315.1019962	316.0589328	
1657	834.55	26.12	23.48	4.2	223.1946912	315.1576172	316.1165497	
1658	834.5	26.12	23.49	4.2	222.2946912	315.1630176	316.1224344	
1659	834.325	26.12	23.48	4.2	223.9446912	315.1819224	316.1411963	
1660	834.28	26.04	23.48	4.2	224.4946912	315.1025296	316.0574462	
1661	834.2	26.04	23.48	4.3	224.8946912	315.1111718	316.0662093	0.028322208
1662	834.05	26.06	23.475	4.3	226.0446912	315.148444	316.1046097	
1663	833.97	26.08	23.47	4.3	227.1946912	315.1781559	316.1353448	
1665	833.795	26.02	23.47	4.3	228.2946912	315.1338722	316.0880112	
1667	833.61	26	23.48	4.3	229.3946912	315.1328036	316.0865253	
1668	833.5	26.02666667	23.47	4.3	230.7280257	315.17279	316.1277428	
1670	833.3033333	25.98	23.47	4.233333333	231.7600456	315.144897	316.0975732	-0.411433085
1672	833.16	25.99	23.46	4.2	231.6946912	315.1709376	316.1239751	1.536384617
1673	833.01	26	23.47	4.3	231.3946912	315.1977043	316.1519263	0.087731809
1674	832.97	26	23.46	4.3	231.0946912	315.2020331	316.155909	
1676	832.7766667	25.94	23.46	4.2	230.4946912	315.1597358	316.1105989	-0.277326968
1677	832.64	25.99	23.455	4.2	229.3446912	315.2272186	316.1808385	
1679	832.48	25.95	23.46	4.2	228.9946912	315.2023914	316.1542521	
1680	832.355	25.93	23.455	4.2	228.2446912	315.194851	316.1455971	
1682	832.19	25.95	23.455	4.2	227.2946912	315.2338021	316.1858978	
1683	832.07	25.91	23.45	4.2	227.3946912	315.2046443	316.1545178	
1684	831.975	25.89	23.45	4.2	228.0446912	315.1938573	316.1427754	
1685	831.89	25.91	23.44	4.2	228.7946912	315.2241487	316.1738883	
1686	831.77	25.87	23.44	4.2	230.7946912	315.1949909	316.1427155	
1687	831.6933333	25.85666667	23.43666667	4.2	230.4946947	315.1892453	316.1362196	
1689	831.53	25.79	23.43	4.3	230.1946912	315.136672	316.0799758	-0.344875562
1690	831.39	25.87	23.43	4.3	229.9946912	315.2361867	316.1840785	
1692	831.25	25.79	23.43	4.25	230.0946912	315.1670277	316.1107507	-1.81470495
1693	831.16	25.83	23.43	4.2	229.9946912	315.2189602	316.1650059	0.681253235
1694	831.035	25.79	23.43	4.2	230.4946912	315.190346	316.1343913	
1696	830.8366667	25.79	23.42333333	4.066666667	231.1922319	315.2118629	316.1559369	0.079396164
1697	830.72	25.79	23.42	4.1	231.1946912	315.2245225	316.1686371	0.373706956
1699	830.59	25.71	23.42	4	231.8946912	315.1542705	316.0942164	-0.46096923
1700	830.45	25.7	23.42	4.1	231.2946912	315.158919	316.0985297	0.015251336
1701	830.41	25.75	23.42	4.1	230.9946912	315.21599	316.1583849	
1702	830.2866667	25.74666667	23.41666667	4.1	229.8280262	315.2258651	316.1681287	
1704	830.09	25.75	23.41	4.1	228.5946912	315.2507388	316.1932105	
1705	830.015	25.705	23.41	4.2	227.3946912	315.2114223	316.1515535	-0.128992739
1706	829.9	25.66	23.41	4.2	226.6946912	315.1764495	316.1143051	
1707	829.81	25.71	23.41	4.2	226.2946912	315.2389659	316.1796759	
1708	829.705	25.66	23.405	4.15	225.4404743	315.1976326	316.1355787	-0.542519449
1709	829.6	25.62	23.41	4.2	224.4946912	315.1668467	316.102978	-0.404135588
1710	829.51	25.66	23.4	4.2	223.6946912	315.2188226	316.1568592	
1711	829.45	25.62	23.4	4.2	223.0946912	315.1831464	316.1191011	
1712	829.36	25.62	23.4	4.1	222.7946912	315.192928	316.1290168	0.032101524
1713	829.24	25.62	23.39	4.1	222.4946912	315.2059723	316.1418397	
1714	829.11	25.62	23.39	4.1	221.7946912	315.2201064	316.1561674	
1715	829.09	25.66	23.39	4.1	221.6946912	315.2644838	316.2027463	
1716	829	25.645	23.385	4.1	221.7946912	315.2584457	316.1958272	
1717	828.9	25.66	23.38	4.1	222.6946912	315.2851498	316.2232949	
1718	828.755	25.62	23.38	4.1	223.5946912	315.2587178	316.1949076	
1719	828.64	25.58	23.37	4.1	224.6946912	315.2290211	316.1628149	
1722	828.36	25.58	23.37	4	225.7946912	315.2594915	316.1937018	0.300035156
1723	828.3	25.52	23.365	4.05	226.8440739	315.2027013	316.1335582	-0.745749431
1724	828.24	25.58	23.36	4	226.8946912	315.2725543	316.2065434	0.91710162
1725	828.09	25.5	23.36	4	227.1946912	315.2044518	316.1343422	
1726	828	25.54	23.36	4	227.0946912	315.2564687	316.1886514	
1728	827.84	25.46	23.37	4	227.5946912	315.189452	316.1179552	
1729	827.7266667	25.51333333	23.35666667	4.066666667	228.4963302	315.258091	316.1891065	0.507017223
1730	827.65	25.46	23.36	4.1	228.7946912	315.2101443	316.1385313	-1.416928674
1731	827.56	25.42	23.36	4.1	229.1946912	315.1777231	316.104092	
1732	827.45	25.5	23.35	4.2	230.0946912	315.2741588	316.2045998	0.316611414
1733	827.38	25.46	23.35	4.15	229.8983057	315.23956	316.1679491	-0.454431339
1734	827.29	25.46	23.35	4.2	230.2946912	315.2493675	316.1778899	0.128815088
1736	827.0866667	25.40666667	23.34666667	4.133333333	230.3269493	315.2152217	316.1410447	-0.504630868
1737	827.01	25.38	23.35	4.1	230.4946912	315.1954237	316.1200607	-0.585231889
1738	826.84	25.42	23.34	4.1	229.5946912	315.256192	316.1828311	
1739	826.765	25.38	23.34	4.1	229.5446912	315.2221341	316.1467364	
1740	826.66	25.34	23.33	4.2	228.2946912	315.1913467	316.1135651	-0.101133222
1741	826.57	25.34	23.34	4.1	228.7946912	315.2011616	316.1239078	0.032240914
1743	826.43	25.38	23.33	4.2	228.0946912	315.2586735	316.1833738	0.377789724
1744	826.33	25.36	23.33	4.1	227.9946912	315.248463	316.1722385	-0.033538074
1745	826.19	25.3	23.33	4.1	227.6946912	315.2003725	316.1211433	
1746	826.105	25.3	23.33	4.1	227.3946912	315.2096477	316.1305435	
1748	825.95	25.32	23.325	4.1	227.5446912	315.2476887	316.1696845	
1749	825.85	25.26	23.32	4.1	227.4946912	315.1952305	316.113971	
1751	825.7	25.26	23.32	4.1	226.3946912	315.2116057	316.1305663	
1752	825.5966667	25.26	23.31333333	4.1	224.6613573	315.2228884	316.141738	
1754	825.375	25.24	23.31	4.1	223.6446912	315.2259703	316.1439476	
1755	825.32	25.3	23.31	4.1	223.4946912	315.2953643	316.2166252	
1756	825.185	25.26	23.305	4.15	222.7416791	315.2678564	316.1869819	-0.361539821
1757	825.07	25.26	23.3	4.1	222.3946912	315.2804233	316.1995206	0.1651683
1758	825.01	25.22	23.31	4.1	222.4946912	315.2447186	316.1621657	
1759	824.89	25.22	23.3	4.1	223.2946912	315.2578339	316.1750633	
1760	824.815	25.18	23.3	4.1	223.0946912	315.2237668	316.1389782	
1762	824.61	25.14	23.3	4	223.0946912	315.2039094	316.1172965	-0.130546282
1763	824.56	25.2	23.305	4.05	223.1440739	315.272779	316.1896243	0.905341144
1764	824.43	25.18	23.3	4	223.0946912	315.265861	316.181636	-0.090949051
1765	824.36	25.12	23.3	4.05	223.846543	315.2101096	316.1228011	-0.733088368
1766	824.21	25.1	23.3	4	225.5946912	315.205378	316.1172285	-0.062221192
1767	824.2	25.18	23.29	4	224.5946912	315.2910201	316.206739	
1768	824.02	25.1	23.29	4.1	226.6946912	315.2261625	316.1378989	-0.21322126
1769	823.98	25.08	23.29	4.15	227.3464984	315.2094003	316.1201362	-0.220440043
1770	823.84	25.06	23.29	4.2	227.6946912	315.2035794	316.1134614	-0.076556292
1772	823.7	25.06	23.3	4.2	227.2946912	315.2189005	316.1293771	
1773	823.62	25.04	23.29	4.15	227.4416791	315.2065156	316.1156608	-0.162895922
1774	823.505	25.06	23.29	4.1	228.0946912	315.2402466	316.1506167	0.443626687
1775	823.4	25.06	23.29	4.1	228.4946912	315.2517427	316.1622659	
1776	823.34	25.02	23.29	4.1	228.1946912	315.2160262	316.1245226	
1777	823.2	25.02	23.29	4.1	228.6946912	315.2313572	316.1400573	
1778	823.11	25.02	23.28	4.1	228.8446912	315.2412147	316.1496556	
1780	822.93	25.02	23.28	4.1	228.8946912	315.2609336	316.1696366	
1781	822.86	24.98	23.28	4.1	228.3946912	315.2263098	316.1330042	
1782	822.755	25.02	23.275	4.1	228.9946912	315.2801101	316.1888727	
1784	822.57	24.98	23.265	4.1	229.0946912	315.2580902	316.1646216	
1785	822.44	24.94	23.27	4.1	229.4946912	315.2300413	316.1348498	
1786	822.35	24.94	23.26	4.1	229.4946912	315.2399078	316.144458	
1788	822.1966667	24.94	23.26333333	4.066666667	228.866005	315.2567204	316.1616227	0.995429528
1789	822.04	24.9	23.26	4	227.6946912	315.2315971	316.1344945	-0.185960262
1791	821.94	24.94	23.26	4.1	227.2946912	315.2848727	316.1900179	0.350478407
1792	821.805	24.9	23.26	4.2	227.3446912	315.2573747	316.1606125	-0.090461185
1793	821.67	24.86	23.26	4.1	226.9946912	315.2298768	316.1312109	-0.09047289
1795	821.57	24.86	23.25	4.2	226.5946912	315.2408499	316.1419411	0.072207047
1796	821.435	24.88	23.255	4.2	226.4946912	315.2768238	316.1793534	
1797	821.325	24.86	23.25	4.2	227.2446912	315.267741	316.1691866	
1799	821.12	24.82	23.25	4.2	227.0946912	315.2479308	316.1475772	
1800	821.08	24.8	23.255	4.2	227.5946912	315.231163	316.1300141	
1801	820.94	24.78	23.26	4.2	228.0946912	315.2253759	316.1235765	
1802	820.855	24.78	23.25	4.2	227.9446912	315.2347112	316.1326481	
1803	820.81	24.82	23.25	4.1	227.8946912	315.2819778	316.1820722	0.155536602
1805	820.58	24.76666667	23.25	4.1	227.6280245	315.2508123	316.1484492	
1806	820.49	24.74	23.24	4.1	227.5946912	315.232483	316.1284719	
1807	820.36	24.74	23.25	4.1	228.2946912	315.246769	316.1433307	
1808	820.26	24.7	23.25	4.1	229.0946912	315.2154282	316.1100484	
1809	820.17	24.7	23.24	4.1	229.1446912	315.2253204	316.1196852	
1810	820.09	24.7	23.24	4.1	229.4946912	315.2341147	316.1285945	
1812	819.92	24.72	23.24	4.15	230.650113	315.2739746	316.1697413	1.049663667
1813	819.86	24.7	23.24	4.1	230.9946912	315.2594044	316.154215	-0.191857555
1814	819.75	24.7	23.24	4.1	230.9446912	315.2715025	316.1664714	
1816	819.585	24.66	23.24	4.1	230.7946912	315.247312	316.140436	
1817	819.5	24.66	23.23	4.1	230.2946912	315.2566633	316.149525	
1818	819.41	24.66	23.24	4.1	230.5946912	315.266566	316.1599414	
1819	819.26	24.66	23.23	4	229.9446912	315.2830737	316.1762802	0.05434957
1820	819.17	24.62	23.23	4	229.3946912	315.2506319	316.1418892	
1821	819.04	24.62	23.23	4	228.6946912	315.2649418	316.1563855	
1823	818.915	24.58	23.23	4	228.1446912	315.2363521	316.1259002	
1824	818.8	24.58	23.23	3.9	228.1946912	315.2490141	316.1387268	0.041699326
