-40.28	-9.68	2.55	0.760	-0.161	0.151	0.153	-0.00089	0.221	0.110	3.079	3.418
-38.10	-10.88	2.55	0.763	-0.179	0.149	0.148	-0.00064	0.227	0.352	3.228	3.774
-35.85	-12.15	2.55	0.762	-0.191	0.152	0.151	-0.00155	0.146	0.384	3.062	3.644
-33.75	-13.50	2.55	0.735	-0.186	0.152	0.151	-0.00187	0.193	0.415	3.073	3.604
-31.58	-14.70	2.55	0.729	-0.173	0.151	0.156	-0.00227	0.283	0.315	3.205	3.248
-29.33	-15.98	2.55	0.724	-0.158	0.152	0.157	-0.00255	0.319	0.275	3.213	3.193
-27.23	-17.18	2.55	0.718	-0.141	0.146	0.155	-0.00113	0.322	0.220	3.252	2.952
-25.13	-18.45	2.55	0.737	-0.150	0.158	0.156	-0.00159	0.392	0.088	3.164	2.951
-22.88	-19.73	2.55	0.752	-0.156	0.153	0.150	-0.00088	0.330	0.139	3.142	3.210
-20.70	-20.93	2.55	0.786	-0.169	0.158	0.151	0.00007	0.309	0.048	2.914	3.137
-21.98	-23.03	2.55	0.813	-0.182	0.167	0.148	-0.00114	0.250	0.308	2.888	4.049
-24.15	-21.83	2.55	0.799	-0.161	0.161	0.145	-0.00057	0.221	0.146	2.833	3.425
-26.33	-20.55	2.55	0.788	-0.148	0.169	0.150	-0.00011	0.260	0.076	2.844	3.341
-28.43	-19.35	2.55	0.750	-0.142	0.172	0.146	-0.00021	0.476	0.103	3.119	3.142
-30.68	-18.08	2.55	0.723	-0.152	0.163	0.150	-0.00057	0.526	0.099	3.448	3.092
-32.85	-16.80	2.55	0.693	-0.163	0.151	0.149	-0.00168	0.389	0.202	3.279	3.225
-34.95	-15.60	2.55	0.692	-0.174	0.156	0.153	-0.00220	0.421	0.212	3.359	3.069
-37.13	-14.40	2.55	0.697	-0.179	0.152	0.155	-0.00247	0.289	0.270	3.131	3.088
-39.38	-13.13	2.55	0.732	-0.177	0.162	0.160	-0.00348	0.178	0.441	3.076	3.454
-41.48	-11.85	2.55	0.754	-0.153	0.165	0.163	-0.00290	0.218	0.485	3.107	3.737
-42.75	-14.03	2.55	0.714	-0.134	0.152	0.163	-0.00119	0.370	0.164	3.214	3.100
-40.65	-15.30	2.55	0.679	-0.189	0.157	0.141	-0.00064	0.508	-0.052	3.598	3.052
-38.40	-16.58	2.55	0.680	-0.190	0.167	0.141	-0.00047	0.561	0.141	3.530	3.488
-36.23	-17.78	2.55	0.712	-0.186	0.174	0.142	-0.00106	0.493	0.136	3.155	3.377
-34.13	-18.98	2.55	0.739	-0.181	0.176	0.145	-0.00079	0.417	0.165	2.958	3.624
-31.95	-20.25	2.55	0.758	-0.162	0.173	0.153	-0.00085	0.259	0.216	2.788	3.655
-29.70	-21.53	2.55	0.787	-0.134	0.172	0.159	-0.00065	0.189	0.334	2.798	3.686
-27.60	-22.80	2.55	0.789	-0.091	0.164	0.176	-0.00103	0.019	0.383	3.012	3.625
