-79.95	-24.15	0.45	0.360	0.003	0.147	0.120	0.00113	0.322	-0.203	3.041	3.610
-79.95	-24.15	0.68	0.387	0.007	0.151	0.135	0.00122	0.267	-0.211	2.933	3.541
-79.95	-24.15	0.90	0.402	0.007	0.153	0.140	0.00082	0.231	-0.229	2.930	3.490
-79.95	-24.15	1.13	0.431	0.012	0.159	0.151	-0.00011	0.202	-0.269	2.863	3.366
-79.95	-24.15	1.35	0.438	0.008	0.159	0.154	-0.00021	0.243	-0.259	3.009	3.347
-79.95	-24.15	1.58	0.469	0.010	0.166	0.164	-0.00199	0.198	-0.187	2.911	3.182
-79.95	-24.15	1.80	0.495	0.004	0.167	0.165	-0.00396	0.174	-0.104	2.933	3.075
-79.95	-24.15	1.95	0.526	0.001	0.170	0.168	-0.00599	0.094	-0.002	2.887	2.959
-79.95	-24.15	2.10	0.566	-0.001	0.173	0.166	-0.00756	0.051	0.112	2.891	2.934
-79.95	-24.15	2.25	0.605	-0.002	0.176	0.161	-0.00884	0.006	0.245	2.929	3.017
-79.95	-24.15	2.40	0.650	-0.004	0.177	0.152	-0.00909	-0.011	0.390	2.943	3.221
-79.95	-24.15	2.55	0.697	-0.007	0.182	0.145	-0.01014	-0.020	0.562	2.927	3.677
-79.95	-24.15	2.70	0.721	0.004	0.175	0.135	-0.00836	-0.113	0.638	3.051	4.067
-79.95	-24.15	2.85	0.774	0.007	0.176	0.129	-0.00799	-0.174	0.730	2.927	4.241
-79.95	-24.15	3.00	0.788	0.002	0.166	0.117	-0.00694	-0.129	0.706	3.088	4.326
-79.95	-24.15	3.15	0.830	0.002	0.170	0.115	-0.00646	-0.133	0.762	3.017	4.557
-79.95	-24.15	3.38	0.844	0.010	0.161	0.109	-0.00540	-0.149	0.593	2.958	4.145
-79.95	-24.15	3.60	0.882	0.003	0.156	0.101	-0.00498	-0.124	0.489	3.063	4.045
-79.95	-24.15	3.83	0.896	0.009	0.149	0.098	-0.00425	-0.046	0.496	2.955	3.777
-79.95	-24.15	4.13	0.904	0.008	0.150	0.097	-0.00405	0.001	0.424	2.905	3.567
-79.95	-24.15	4.50	0.934	0.010	0.148	0.095	-0.00389	-0.069	0.382	2.823	3.702
-79.95	-24.15	4.88	0.952	0.003	0.145	0.090	-0.00385	0.028	0.309	2.874	3.777
-79.95	-24.15	5.25	0.950	0.009	0.147	0.091	-0.00384	-0.020	0.204	2.870	3.565
-79.95	-24.15	6.00	0.992	-0.003	0.145	0.090	-0.00374	0.012	0.155	2.857	3.433
-79.95	-24.15	7.50	1.025	-0.002	0.145	0.091	-0.00428	-0.118	0.147	2.750	3.431
-79.95	-24.15	9.00	1.066	-0.006	0.142	0.092	-0.00404	-0.121	0.155	2.841	3.469
-79.95	-24.15	10.50	1.066	-0.004	0.136	0.093	-0.00364	-0.093	0.153	2.825	3.540
-79.95	-24.15	12.00	1.098	-0.006	0.144	0.092	-0.00421	-0.081	0.061	2.721	3.284
