ALT	PRESS	TEMP	RH	SPEED	DIR	POTT	VIRPOT	Ri
1392	859.86	25.31	25.73	7.7	129.9446912	311.6303871	312.5943452	0.259770169
1393	859.725	25.29	25.765	7.7	131.7446912	311.6234982	312.5878486	
1395	859.54	25.33	25.82	7.65	134.2410963	311.6844486	312.6533755	1.601777576
1396	859.39	25.29	25.86	7.5	135.9946912	311.6582349	312.6266383	-0.038277098
1398	859.27	25.29	25.87	7.5	136.1946912	311.6706822	312.6396383	
1399	859.155	25.29	25.885	7.45	136.7893217	311.682613	312.6523019	0.156791696
1401	858.96	25.33	25.91	7.5	139.5946912	311.7446257	312.7177952	1.629693513
1402	858.845	25.31	25.92	7.5	141.6446912	311.7356743	312.7082631	
1404	858.66	25.33	25.95	7.6	142.7946912	311.7757723	312.7508929	0.263444024
1405	858.58	25.29	25.95	7.4	142.3946912	311.7422975	312.7152794	-0.027494861
1406	858.4333333	25.31666667	25.96666667	7.2	141.1613579	311.7853866	312.7607191	0.035388549
1407	858.32	25.29	25.99	7	141.5946912	311.7693022	312.7441728	-0.013211141
1408	858.28	25.29	26	7	140.8946912	311.7734577	312.7487633	
1410	858.01	25.29	26	6.9	140.6946912	311.8015138	312.7772239	0.184353568
1411	857.96	25.29	26.01	6.9	140.5946912	311.8067106	312.7828709	
1412	857.86	25.29	26	7.1	142.3538465	311.8171055	312.7930404	0.00853792
1413	857.74	25.29	26.01	7.2	143.2946912	311.8295813	312.8060715	0.040988547
1415	857.57	25.29	26.03	7.3	143.1946912	311.8472592	312.8247556	0.116159758
1416	857.51	25.29	26.04	7.25	143.2443464	311.8534996	312.8314617	0.082009264
1417	857.33	25.27	26.055	7.05	144.4925635	311.8513239	312.8289858	-0.001787181
1419	857.14	25.29	26.06	7	144.6946912	311.8919942	312.8712641	1.068959769
1420	857.1	25.29	26.07	7.1	145.6946912	311.896157	312.875863	0.013676824
1421	856.96	25.265	26.075	7.2	146.0446912	311.8846004	312.8632858	-0.037971725
1423	856.76	25.25	26.07	7.1	146.9946912	311.8897431	312.8676909	0.033796635
1425	856.62	25.27	26.075	7.15	147.9429429	311.9252257	312.9047068	0.932669681
1426	856.48	25.2	26.08	7	148.1946912	311.8666359	312.8425464	-0.085578446
1428	856.34	25.2	26.07	7.1	147.9946912	311.881217	312.8569635	0.095839839
1429	856.195	25.22	26.07	7.1	149.1446912	311.9172306	312.8943275	
1431	856.015	25.2	26.06	7	152.2075494	311.9150779	312.890938	-0.014149105
1433	855.815	25.16	26.05	7.1	151.0665275	311.8941022	312.8676268	-0.137889155
1434	855.74	25.16	26.06	7.1	151.3946912	311.9019198	312.8759306	
1435	855.59	25.16	26.055	6.65	145.7879237	311.9175579	312.8916068	0.002538285
1436	855.47	25.16	26.05	6.8	145.0946912	311.9300708	312.9041128	0.018279357
1437	855.39	25.16	26.05	6.9	143.7946912	311.9384141	312.9125761	0.027423158
1439	855.23	25.12	26.04	6.9	142.1446912	311.9132739	312.8850442	
1440	855.1	25.12	26.04	6.8	136.9946912	311.9268352	312.8988002	0.044580363
1441	855.01	25.14	26.055	6.7	137.8946912	311.9571419	312.9309309	0.099620677
1442	854.97	25.12	26.06	6.8	135.3946912	311.9403992	312.9133055	-0.055038248
1443	854.8	25.12	26.06	6.8	134.4946912	311.9581408	312.931302	
1444	854.71	25.12	26.05	6.8	133.7946912	311.9675352	312.940458	
1445	854.65	25.12	26.07	6.9	133.6946912	311.9737988	312.9475587	0.02059058
1446	854.54	25.12	26.06	7	133.8946912	311.9852837	312.9588351	0.037754226
1447	854.435	25.1	26.05	7.25	135.347105	311.9753277	312.9475341	-0.005236897
1448	854.36	25.12	26.03	7.4	136.8946912	312.0040811	312.9767817	0.042009571
1450	854.18	25.08	26.02	7.5	137.4946912	311.9810393	312.9513812	-0.15151156
1451	854.07	25.08	26.01	7.45	136.4967046	311.9925308	312.9626643	0.151124699
1452	853.95	25.08	26.01	7.4	134.5946912	312.005069	312.9753821	0.164889911
1453	853.83	25.055	26	7.55	133.8893928	311.9914537	312.9601667	-0.019896613
1454	853.78	25.03	26.01	7.5	131.7946912	311.970523	312.9382779	-0.275307078
1455	853.68	25.03	26.01	7.3	132.9946912	311.9809742	312.9488784	0.008591686
1456	853.61	25.08	26.01	7.3	133.6946912	312.0406064	313.0114287	
1457	853.435	25.035	26.015	7.4	134.8446912	312.0118181	312.9805557	-0.094662992
1458	853.36	25.03	26.03	7.3	134.7946912	312.0144286	312.9835557	0.00858408
1460	853.21	25.03	26.01	7.3	136.6946912	312.0301159	312.9987227	
1461	853.08	24.99	25.98	7.2	136.2946912	312.0018547	312.9672938	-0.092944005
1462	852.99	24.99	25.97	7.4	136.6946912	312.0112694	312.976471	0.00774062
1463	852.9	25.03	25.97	7.6	136.1946912	312.0625476	313.0301279	0.042154637
1464	852.78	24.95	25.97	7.4	136.3946912	311.9913779	312.9546525	-0.058522611
1465	852.72	25.04	25.96	7.5	135.9946912	312.0918521	313.0598906	0.330378655
1466	852.63	24.99	25.94	7.4	137.4946912	312.0489409	313.0135638	-0.141124197
1467	852.45	24.99	25.94	7.5	138.2946912	312.0677843	313.0326755	0.061971201
1469	852.34	24.95	25.95	7.4	138.9946912	312.037432	313.0006194	-0.199668313
1470	852.2	24.97	25.96	7.55	140.7483337	312.0730281	313.0379152	0.052032999
1471	852.1	25.03	25.94	7.7	142.8946912	312.1463124	313.1139706	0.107102771
1472	852.02	24.99	25.96	7.7	142.6946912	312.1128198	313.0790971	
1473	851.92	25.08	25.94	7.5	142.7946912	312.2175185	313.1882596	0.086055915
1474	851.86	25.12	25.96	7.4	143.0946912	312.2656847	313.2395224	0.158337104
1475	851.74	25.12	25.955	7.45	143.4436845	312.2782665	313.2520974	0.165441638
1476	851.63	25.08	25.97	7.3	143.2946912	312.2479216	313.2202214	-0.044340643
1477	851.55	25.035	25.975	7.3	143.5892116	312.2091944	313.1792644	-1.61429E+27
1478	851.41	24.99	25.97	7.3	142.7946912	312.1767576	313.1443196	
1480	851.27	25.03	25.97	7.4	147.9946912	312.2333254	313.2033474	0.37202418
1481	851.11	24.95	25.95	7.7	152.4946912	312.1663366	313.1313581	-0.024482079
1483	850.91	24.99	25.97	8.1	153.4946912	312.2292096	313.1975207	0.02584667
1484	850.83	24.99	25.94	8.3	155.0946912	312.2376056	313.204918	0.006903074
1485	850.74	24.91	25.94	7.9	153.6946912	312.1632669	313.1262293	-0.015284155
1487	850.545	25.035	25.835	7.5	149.2093597	312.3146574	313.2810012	0.06222619
1489	850.34	25.245	25.75	7.4	141.4541508	312.5561549	313.531438	1.587091552
1490	850.26	25.2	25.78	7.3	141.7946912	312.5174285	313.4914232	-0.127271837
1493	850.01	25.24	25.74	7.1	147.6946912	312.5856166	313.560737	0.168049212
1494	849.85	25.24	25.74	7	156.4946912	312.6024466	313.5778089	0.055303169
1495	849.73	25.16	25.78	7.3	163.8946912	312.5312579	313.5037938	-0.025998674
1496	849.72	25.24	25.76	7.2	157.9946912	312.616124	313.5924409	0.278869048
1497	849.54	25.2	25.76	7.4	167.2946912	312.5931567	313.567483	-0.018870092
1498	849.5	25.29	25.74	7.5	167.6946912	312.6916641	313.67039	0.323640273
1499	849.36	25.24	25.74	7	169.1946912	312.6540138	313.6301177	-0.004948745
1501	849.205	25.33	25.7	6.25	173.0026781	312.764641	313.7445635	0.012921268
1502	849.08	25.29	25.7	6.1	178.5946912	312.735893	313.7137351	-0.041977738
1503	848.96	25.2	25.72	5.9	178.3946912	312.65422	313.6279094	-0.06710319
1504	848.9066667	25.16	25.79	6.233333333	174.1695396	312.617919	313.5920758	-0.010738503
1505	848.83	25.08	25.87	6.6	169.0946912	312.5421551	313.514923	-0.018527581
1506	848.7	24.99	25.9	6.8	166.2946912	312.461523	313.4305386	-0.066294627
1508	848.54	24.845	25.915	6.85	160.4486852	312.3263987	313.2880811	-3.556845543
1510	848.29	24.87	25.95	7	153.6946912	312.3789257	313.3436814	0.153615606
1511	848.24	24.87	25.88	7	150.2946912	312.3841919	313.3464199	
1513	848.07	24.99	25.81	7.2	148.0946912	312.5278907	313.4944843	0.23629433
1514	847.945	25.055	25.765	6.75	147.5902467	312.609206	313.5779512	0.013203313
1515	847.8	24.99	25.77	6.6	148.2946912	312.5563533	313.521854	-0.077252816
1517	847.64	25.035	25.765	6.3	150.0962785	312.6204041	313.5884839	0.046803315
1519	847.46	25.08	25.75	6.4	152.2946912	312.6865745	313.6568933	0.435104157
1520	847.345	25.03	25.73	6.15	154.2678586	312.6462849	313.6132124	-0.021197526
1522	847.135	25.03	25.71	5.85	160.86222	312.6684492	313.6349407	0.016196211
1525	846.8766667	25.10333333	25.65666667	5.7	164.8760086	312.7726273	313.7416183	0.456646973
1526	846.8	24.99	25.75	5.6	160.0946912	312.6618723	313.628125	-0.364245136
1527	846.66	24.95	25.85	5.7	157.7946912	312.6347074	313.6026724	-0.089350338
1529	846.46	24.885	25.865	5.85	158.0006744	312.5876582	313.5528345	-0.137588943
1530	846.4	24.86	25.86	5.7	159.3946912	312.5677743	313.531453	-0.029076261
1531	846.255	24.91	25.875	5.55	157.0424389	312.6355354	313.6027971	0.099070699
1533	846.1	24.91	25.88	5.75	156.0407781	312.6519145	313.6195966	0.026940554
1535	845.94	24.91	25.85	5.9	154.5946912	312.6688258	313.6356271	0.049450496
1536	845.805	24.91	25.795	5.75	152.3477347	312.6830981	313.6480452	0.020866933
1537	845.68	24.87	25.77	5.8	151.2946912	312.6543513	313.6163124	-0.378315973
1538	845.61	24.91	25.74	5.6	148.7946912	312.7037185	313.6669007	0.040599887
1540	845.43	24.91	25.725	5.25	150.5937388	312.7227582	313.6856492	0.010225919
1542	845.215	24.865	25.7	5.45	151.8965261	312.6982894	313.658054	-0.040252708
1544	845.045	24.89	25.66	5.6	150.7946912	312.7425128	313.7024312	0.129322981
1545	844.95	24.87	25.62	5.6	152.9946912	312.7315817	313.6890322	
1546	844.86	24.87	25.61	5.4	154.6946912	312.7411092	313.6983204	0.007836535
1547	844.79	24.87	25.58	5.3	150.2946912	312.7485204	313.7047146	0.024383301
1548	844.67	24.87	25.59	5.4	151.5946912	312.7612271	313.7179742	0.04180599
1549	844.525	24.845	25.685	5.6	152.3839765	312.7503463	313.7094677	-0.008950461
1551	844.38	24.74	25.71	6	152.9946912	312.6555009	313.6099288	-0.039022981
1552	844.22	24.78	25.72	6	153.7946912	312.7144319	313.6716934	
1553	844.205	24.74	25.72	5.75	156.3251248	312.6740359	313.6290958	-0.021274169
1554	844.03	24.74	25.68	5.3	159.2946912	312.6925757	313.6464107	0.003013517
1555	843.97	24.74	25.7	5.4	158.1946912	312.6989333	313.6536006	0.020926244
1556	843.84	24.78	25.68	5.4	160.0946912	312.7547006	313.7110404	
1557	843.77	24.74	25.67	5.5	161.6946912	312.7201297	313.6739803	-0.113790253
1558	843.73	24.7	25.69	5.6	162.0946912	312.6823778	313.6348128	-0.124277147
1559	843.595	24.62	25.74	5.9	159.5743492	312.6127003	313.5627579	-0.025492922
1561	843.41	24.66	25.735	5.75	155.9433868	312.6743065	313.626668	0.180294723
1562	843.27	24.62	25.74	5.4	156.1946912	312.6471535	313.5976934	-0.007298796
1563	843.23	24.58	25.69	5.4	156.0946912	312.609396	313.5559428	
1565	843.01	24.575	25.75	5.6	156.9000484	312.6274767	313.576284	0.029772752
1566	842.95	24.53	25.75	5.8	157.0946912	312.5865865	313.5330004	-0.033671265
1567	842.84	24.57	25.74	5.7	153.1946912	312.6402582	313.588673	0.176761542
1568	842.73	24.53	25.65	5.5	153.4946912	312.6099227	313.5529854	-0.024979979
1569	842.63	24.615	25.57	5.35	155.9423547	312.7097984	313.6547302	0.146168537
1571	842.42	24.7	25.47	4.9	156.2946912	312.8213638	313.7675773	0.036273331
1572	842.355	24.66	25.48	5.05	156.1887504	312.7862559	313.7307366	-0.051372931
1574	842.11	24.68	25.455	5.1	159.8946912	312.8332868	313.7783015	1.238670421
1575	842.02	24.62	25.46	5.1	161.4946912	312.7798251	313.7218639	
1576	841.97	24.66	25.49	5.1	161.7946912	312.8271543	313.7725748	
1578	841.79	24.595	25.515	5.15	160.8869237	312.778002	313.7210426	-1.294907771
1580	841.565	24.6	25.46	5.15	159.1403222	312.8071696	313.7487827	
1581	841.44	24.57	25.4	5.1	160.9946912	312.7889401	313.7268787	-0.240146687
1582	841.35	24.62	25.38	5	163.1946912	312.8510414	313.7911053	0.204489149
1583	841.26	24.7	25.34	4.5	163.8946912	312.9446676	313.8877619	0.0123285
1585	841.09	24.66	25.35	4.45	164.2475002	312.9207267	313.8622507	-0.63058343
1586	841.01	24.57	25.37	4.6	165.8946912	312.8346705	313.7721323	-0.125962609
1587	840.91	24.62	25.37	4.7	165.5946912	312.89785	313.8381912	0.208039332
1588	840.81	24.62	25.38	4.7	167.2946912	312.9084927	313.849352	
1589	840.68	24.58	25.41	4.8	168.3946912	312.8802953	313.8202676	-0.09286199
1591	840.5133333	24.56	25.36	4.766666667	167.591894	312.8770189	313.8142948	-0.194230638
1593	840.315	24.575	25.315	4.35	168.0912429	312.9139028	313.8506241	0.013993445
1595	840.105	24.615	25.25	4.15	167.8513179	312.9783147	313.9151169	0.106050422
1597	839.945	24.62	25.235	4.2	166.5256489	313.0006199	313.9373731	0.58757734
1599	839.72	24.51666667	25.31666667	4.5	164.4278186	312.9159772	313.8504554	-0.06195794
1601	839.535	24.51	25.305	4.35	160.9441165	312.9286878	313.8626438	0.037217084
1603	839.33	24.55	25.25	4.3	163.9946912	312.9925996	313.9269992	1.684002617
1604	839.24	24.49	25.25	4.2	166.9946912	312.9391148	313.8703871	-0.176193184
1605	839.15	24.45	25.25	4.3	167.8946912	312.9066562	313.8358926	-0.106941855
1606	839.06	24.49	25.24	4.4	168.9946912	312.9583135	313.8894801	0.170173192
1607	838.97	24.45	25.24	4.6	169.8946912	312.925855	313.8549859	-0.026735408
1608	838.84	24.53	25.22	4.6	169.2946912	313.0238476	313.9567682	
1609	838.79	24.45	25.21	4.4	170.0946912	312.945059	313.8733479	-0.06489639
1610	838.7	24.45	25.2	4.3	171.5946912	312.9546631	313.8827148	0.031642486
1611	838.61	24.53	25.18	4.4	172.5946912	313.0483986	313.980176	0.30874847
1612	838.52	24.53	25.18	4.4	173.5946912	313.0580078	313.989917	
1613	838.43	24.49	25.17	4.2	174.7946912	313.0255508	313.9550539	-0.026730583
1615	838.25	24.50333333	25.15333333	3.9	174.5998194	313.0587968	313.9886689	0.024336953
1616	838.09	24.45	25.14	3.9	175.3946912	313.019792	313.9465217	
1617	838.03	24.45	25.13	4.1	176.2946912	313.0262014	313.9526498	0.005279292
1618	837.91	24.49	25.13	4.2	176.9946912	313.0810971	314.0098817	0.180841263
1619	837.8	24.45	25.125	4	177.9871911	313.0507763	313.9773754	-0.024974573
1621	837.58	24.47	25.12	3.75	179.8946912	313.0953308	314.0231462	0.046970923
1622	837.49	24.49	25.13	3.9	179.5946912	313.1259939	314.055392	0.044894436
1624	837.36	24.45	25.13	3.9	180.1946912	313.0978133	314.0252382	
1625	837.24	24.45	25.12	3.7	181.7946912	313.1106471	314.0378779	0.01057091
1626	837.13	24.43	25.12	3.6	182.7946912	313.1013703	314.0276817	-0.030566362
1628	836.95	24.37	25.12	3.6	184.3946912	313.057494	313.9808341	
1630	836.755	24.37	25.115	3.45	186.6381693	313.0783577	314.0017973	0.061118515
1631	836.665	24.37	25.11	3.5	183.1446912	313.0879892	314.0113758	0.126965943
1632	836.6	24.37	25.11	3.6	178.7946912	313.094946	314.0184271	0.022926968
1634	836.42	24.37	25.1	3.9	177.2946912	313.1142149	314.0375899	0.014111665
1635	836.26	24.33	25.11	3.8	174.8946912	313.0892485	314.0110724	-0.082290481
1636	836.175	24.33	25.1	3.75	175.401358	313.0983502	314.0199304	0.119999033
1637	836.13	24.33	25.09	3.9	177.3946912	313.1031698	314.0244481	0.007060164
1639	835.95	24.33	25.09	3.8	177.2946912	313.12245	314.0439895	0.1270968
1640	835.84	24.33	25.08	3.7	176.9946912	313.134235	314.0555669	0.038843797
1641	835.75	24.37	25.08	3.6	177.6946912	313.1859849	314.1095983	0.170546953
1642	835.63	24.29	25.07333333	3.466666667	175.7658379	313.1146309	314.0338767	-0.132309686
1644	835.44	24.29	25.08	3.5	174.0946912	313.1349956	314.0547612	1.208374933
1645	835.325	24.25	25.075	3.55	172.8397615	313.1052121	314.0228183	-0.392776438
1646	835.26	24.25	25.07	3.6	172.4946912	313.1121805	314.0296978	0.091897092
1647	835.12	24.29	25.07	3.5	172.6946912	313.1693071	314.0891699	0.188316862
1648	835.08	24.29	25.07	3.7	172.6946912	313.1735972	314.0935181	0.003535578
1650	834.875	24.25	25.065	3.65	172.9481159	313.1534691	314.0713605	-0.530886876
1651	834.72	24.25	25.06	3.7	175.4946912	313.1700992	314.0880319	0.219312036
1653	834.55	24.25	25.06	3.6	178.0946912	313.1883428	314.1065217	0.120295769
1654	834.49	24.29	25.055	3.4	180.5946912	313.2369073	314.1571338	0.040022958
1655	834.37	24.33	25.05	3.5	185.1946912	313.291917	314.2142826	0.181314345
1657	834.18	24.41	25.05	3.6	187.8946912	313.3965815	314.3235357	0.689770839
1658	834.105	24.45	25.05	3.85	191.2596283	313.446771	314.3759981	0.026457558
1659	833.96	24.37	25.06	4.1	193.5946912	313.3780922	314.3035787	-0.036214016
1660	833.86	24.33	25.06	4.3	194.7946912	313.3467066	314.2701837	-0.025862037
1661	833.78	24.33	25.07	4.4	196.2946912	313.3553049	314.2792672	0.028340474
1662	833.69	24.29	25.07	4.2	197.4946912	313.3228434	314.2447846	-0.026752214
1664	833.55	24.31	25.06	4.15	197.0537278	313.3589621	314.2818149	0.95245312
1666	833.3633333	24.30333333	25.06	3.933333333	193.9268962	313.3720114	314.2947777	0.018325894
1667	833.26	24.37	25.05	4.2	192.0946912	313.4533622	314.3795032	0.037701457
1668	833.12	24.33	25.05	4.05	190.5996295	313.4262817	314.3504703	-0.039670275
1670	832.95	24.25	25.05	3.9	189.4946912	313.3602821	314.280417	-0.193418591
1671	832.88	24.25	25.05	3.8	188.9946912	313.3678141	314.2880508	0.024832567
1672	832.74	24.21	25.05	3.7	188.5946912	313.340731	314.2590265	-0.089303152
1673	832.69	24.13	25.05	3.45	188.3946912	313.2618111	314.1759028	-0.04164764
1675	832.5	24.17	25.04	3.2	189.1946912	313.3244102	314.2405473	0.066060817
1676	832.35	24.21	25.04	3.2	190.4446912	313.3827135	314.3012089	
1677	832.29	24.29	25.04	3.2	191.6946912	313.473487	314.3963654	
1678	832.2	24.25	25.04	3.3	192.4946912	313.4410249	314.3618842	-0.107025174
1679	832.06	24.29	25.03	3.3	193.1946912	313.4982668	314.4211125	
1680	832.02	24.29	25.04	3.4	193.9946912	313.5025772	314.4258501	0.014209233
1681	831.87	24.25	25.05	3.5	194.7946912	313.4765814	314.3982898	-0.085706272
1682	831.84	24.21	25.05	3.5	195.2946912	313.437652	314.3572561	
1683	831.74	24.21	25.05	3.5	195.8946912	313.4484293	314.368179	
1684	831.6	24.21	25.05	3.5	196.7946912	313.4635203	314.383474	
1685	831.5	24.25	25.04	3.6	198.1446912	313.5164694	314.4383497	0.1745689
1686	831.445	24.37	25.045	3.6	199.1946912	313.6489059	314.5775253	
1687	831.34	24.33	25.05	3.6	199.2946912	313.6180652	314.5448609	
1689	831.12	24.41	25.05	3.6	199.0946912	313.7261517	314.6576039	
1690	831.02	24.41	25.05	3.6	198.7446912	313.7369483	314.6685481	
1691	830.94	24.37	25.06	3.6	198.1946912	313.703411	314.6333304	
1692	830.85	24.45	25.06	3.6	197.6946912	313.7974834	314.7318818	
1693	830.76	24.37	25.06	3.6	197.1946912	313.7228489	314.6530337	
1694	830.63	24.45	25.06	3.6	196.6946912	313.8212513	314.7559757	
1695	830.57	24.41	25.06	3.6	196.0946912	313.7855537	314.7181906	
1696	830.45	24.37	25.06	3.6	195.5946912	313.7563379	314.6869801	
1697	830.41	24.41	25.06	3.5	194.8946912	313.8028437	314.7357173	0.15324375
1698	830.3	24.41	25.06	3.5	194.1946912	313.8147331	314.7477696	
1699	830.16	24.37	25.06	3.5	193.0946912	313.7876807	314.7187511	
1700	830.12	24.37	25.06	3.5	192.9946912	313.7920052	314.7231348	
1701	830	24.37	25.06	3.5	192.3946912	313.8049796	314.7362865	
1702	829.89	24.37	25.06	3.5	192.4946912	313.816875	314.7483445	
1703	829.76	24.33	25.06	3.6	192.4946912	313.7887428	314.7182346	-0.092724676
1704	829.695	24.35	25.06	3.55	192.4946912	313.8168701	314.7475423	0.370809783
1705	829.58	24.29	25.06	3.6	192.3946912	313.7660181	314.6936095	-0.670531164
1706	829.49	24.33	25.06	3.6	192.4946912	313.8179511	314.7478413	
1707	829.42	24.25	25.06	3.5	192.3946912	313.7411299	314.6667949	-0.253273811
1708	829.31	24.29	25.06	3.5	192.3946912	313.7952306	314.7232197	
1710	829.155	24.31	25.06	3.5	192.7446912	313.833107	314.7624078	
1712	828.95	24.33	25.06	3.5	193.2946912	313.8764043	314.8070925	
1713	828.88	24.31	25.055	3.55	193.2918743	313.8628822	314.7924036	-0.178289752
1714	828.79	24.29	25.05	3.5	193.8946912	313.8515261	314.7799116	-0.149739952
1715	828.64	24.29	25.05	3.5	194.1946912	313.8677737	314.7963805	
1716	828.59	24.25	25.05	3.5	194.5946912	313.8309804	314.757497	
1717	828.475	24.25	25.05	3.5	195.1946912	313.8434387	314.7701248	
1718	828.41	24.21	25.04	3.5	195.6946912	313.8082687	314.7325214	
1720	828.205	24.23	25.05	3.5	196.2946912	313.8515894	314.7775924	
1721	828.075	24.21	25.045	3.5	196.8446912	313.8445718	314.7695016	
1724	827.8	24.19	25.045	3.45	197.5903433	313.853276	314.7775314	0.344435067
1725	827.725	24.17	25.04	3.5	197.7946912	313.840298	314.7634012	-0.171196095
1726	827.6	24.17	25.04	3.4	198.4946912	313.8538542	314.777141	0.04470575
1727	827.57	24.21	25.04	3.4	198.3946912	313.8993329	314.8248213	
1728	827.39	24.09	25.04	3.4	199.2946912	313.7921798	314.7114727	
1729	827.375	24.13	25.04	3.4	198.8446912	313.8360345	314.7574984	
1731	827.15	24.13	25.04	3.4	199.6946912	313.8604477	314.7822417	
1732	827.03	24.15	25.04	3.3	199.5446912	313.8945879	314.8176348	0.112595385
