-28.50	30.00	1.73	0.392	0.006	0.250	0.224	-0.00970	-0.226	0.307	2.931	3.567
-28.50	27.53	1.73	0.324	0.024	0.256	0.262	-0.00870	-0.059	0.129	2.829	2.894
-28.50	24.98	1.73	0.346	0.052	0.252	0.260	0.00327	-0.125	-0.105	3.022	2.990
-28.50	22.50	1.73	0.424	0.049	0.245	0.238	0.00635	-0.143	-0.366	3.281	3.392
-28.50	20.03	1.73	0.509	0.038	0.215	0.194	0.00404	-0.166	-0.558	3.241	4.103
-28.50	17.48	1.73	0.634	0.025	0.208	0.165	-0.00134	-0.203	-0.196	3.031	4.523
-28.50	15.00	1.73	0.636	0.003	0.209	0.154	-0.00238	0.099	-0.014	2.990	4.374
-28.50	12.53	1.73	0.626	-0.018	0.219	0.157	-0.00362	-0.212	0.168	3.007	4.375
-28.50	9.98	1.73	0.499	-0.047	0.232	0.187	-0.00430	-0.325	0.543	3.369	3.762
-28.50	7.50	1.73	0.363	-0.036	0.257	0.230	-0.00666	-0.143	0.183	2.811	3.389
-30.98	7.50	1.73	0.265	-0.056	0.262	0.227	-0.00432	-0.037	0.000	2.749	3.433
-30.98	9.98	1.73	0.473	-0.088	0.240	0.192	-0.00687	-0.290	0.465	3.329	3.786
-30.98	12.53	1.73	0.631	-0.038	0.217	0.152	-0.00106	-0.227	0.376	3.199	4.936
-30.98	14.93	1.73	0.642	0.015	0.212	0.153	-0.00045	-0.050	0.037	2.999	3.760
-30.98	17.48	1.73	0.624	0.063	0.212	0.157	-0.00033	-0.001	-0.234	2.925	4.680
-30.98	20.03	1.73	0.484	0.084	0.221	0.198	0.00297	-0.207	-0.490	3.358	3.698
-30.98	22.50	1.73	0.356	0.072	0.248	0.228	0.00335	-0.141	-0.203	3.048	3.208
-31.05	24.98	1.73	0.239	0.032	0.268	0.237	0.00088	0.066	-0.081	2.622	3.369
-31.05	27.53	1.73	0.220	-0.006	0.271	0.237	-0.00115	0.037	0.037	2.740	3.145
-30.98	30.00	1.73	0.340	-0.039	0.256	0.218	-0.00411	-0.219	0.217	2.945	3.290
-33.53	30.00	1.73	0.188	-0.026	0.246	0.215	-0.00291	0.025	0.026	2.805	3.563
