ALT	PRESS	TEMP	RH	SPEED	DIR	POTT	VIRPOT	Ri
1374	861.67	27.78	23.81	4	210.4946912	314.0204755	315.0460673	
1376	861.49	27.78	23.83	4	210.2946912	314.0392392	315.0659759	
1377	861.385	27.825	23.84	4	210.5946912	314.0971487	315.1271328	
1379	861.19	27.87	23.85	4.1	211.2946912	314.1644527	315.1978365	0.438458346
1380	861.09	27.91	23.86	4.1	211.1946912	314.2166349	315.252981	
1381	861.02	27.91	23.86	4.1	210.9946912	314.2239407	315.2603982	
1382	860.92	27.96	23.89	4.15	211.2922815	314.2865669	315.3274615	0.815724695
1383	860.76	27.96	23.9	4.2	211.0946912	314.3032739	315.3448602	0.217614413
1384	860.67	28	23.91	4.2	211.1946912	314.3544273	315.3989817	
1386	860.56	28	23.91	4.2	210.5946912	314.3659188	315.4106498	
1387	860.38	28.05	23.94	4.1	210.4946912	314.4369246	315.4862532	0.231148597
1388	860.35	28	23.95	4.2	210.7946912	314.3878624	315.434679	-0.159740999
1389	860.22	28.01	23.95	4.1	209.8946912	314.41189	315.4595151	0.078228714
1390	860.11	28.05	23.965	4.1	209.2946912	314.4651513	315.5160119	
1392	859.91	28.05	23.99	4.1	209.2946912	314.4860673	315.5383478	
1393	859.82	28.1	23.99	4.1	209.1946912	314.5476887	315.603129	
1395	859.69	28.05	23.995	4.1	209.5946912	314.5090822	315.5619383	
1396	859.52	28.05	24	4.1	209.4946912	314.5268716	315.5802226	
1397	859.42	28.05	24.01	4	209.5946912	314.5373381	315.5912902	0.034072037
1398	859.31	28.05	24.02	4	209.7946912	314.548853	315.6034226	
1399	859.21	28.05	24	4	209.2946912	314.5593228	315.6131765	
1401	859.0533333	28.05	24.02	3.933333333	209.0650305	314.5757286	315.630715	0.24033016
1403	858.86	28.05	24.03	3.9	208.8946912	314.5959793	315.6517192	1.186615703
1404	858.76	28.05	24.025	3.85	208.4946912	314.6064561	315.6621389	0.13642296
1405	858.65	28.1	24.04	3.8	208.7946912	314.6702098	315.7297568	0.83002525
1407	858.48	28.05	24.02	3.8	208.2946912	314.6357995	315.691718	
1408	858.385	28	24.045	3.7	208.5446912	314.5935261	315.6476784	-0.137637669
1409	858.29	28	24.04	3.7	208.1946912	314.6034845	315.6575718	
1410	858.22	28	24.04	3.7	208.2946912	314.6108231	315.6650242	
1411	858.08	28.09	24.03	3.7	208.0946912	314.71953	315.7789609	
1412	858.04	28	24.04	3.7	208.3946912	314.6296975	315.6841911	
1413	857.85	28	24.04	3.7	208.5946912	314.649626	315.7044285	
1414	857.83	28	24.03	3.7	208.5946912	314.651724	315.7061203	
1416	857.615	28	24.05	3.7	209.5946912	314.6742823	315.7299061	
1417	857.48	28	24.04	3.7	209.5946912	314.6884503	315.7438549	
1418	857.395	28.025	24.045	3.65	210.246746	314.7234969	315.7807709	0.456394003
1420	857.21	28	24.06	3.6	209.6946912	314.7167952	315.773518	-0.174561128
1421	857.08	28.05	24.05	3.6	210.3946912	314.7827016	315.842224	
1422	857.015	27.96	24.045	3.55	209.7975081	314.6954689	315.7494352	-1.136230929
1423	856.9	27.96	24.05	3.5	209.8946912	314.7075471	315.7619198	0.157322306
1425	856.77	28.05	24.03	3.5	208.9946912	314.8152716	315.8744197	
1426	856.65	27.96	24.05	3.5	208.9946912	314.7338113	315.788591	
1427	856.55	27.96	24.05	3.6	209.1946912	314.7443198	315.7992623	0.034218908
1428	856.46	28	24.05	3.5	208.2946912	314.7955912	315.8530986	0.166934153
1429	856.325	27.935	24.045	3.5	208.4946912	314.7418354	315.7954165	
1430	856.25	28	24.05	3.5	207.9946912	314.81767	315.8755204	
1432	856.08	27.91	24.05	3.5	208.6946912	314.7414584	315.7941498	
1433	855.94	28	24.06	3.4	208.8946912	314.8502752	315.9090726	0.354295694
1434	855.865	27.98	24.05	3.4	209.1446912	314.8372553	315.8945245	
1435	855.765	27.955	24.04	3.35	209.8409598	314.8216376	315.8771191	-0.203428592
1437	855.56	27.91	24.04	3.35	211.3454375	314.7961573	315.849257	-8.41577E+27
1438	855.43	27.91	24.05	3.3	212.5946912	314.8098387	315.8635882	0.17823393
1440	855.24	27.91	24.04	3.25	213.1454604	314.8298395	315.8834603	0.521116822
1442	855.11	27.87	24.03	3.2	213.6946912	314.8016961	315.8526806	-0.733369677
1443	855.03	27.87	24.05	3.2	213.5946912	314.8101197	315.8621091	
1444	854.91	27.86	24.05	3.2	213.0946912	314.8122985	315.8638808	
1445	854.795	27.86	24.045	3.2	213.4946912	314.8244109	315.8759617	
1447	854.615	27.87	24.04	3.2	213.6446912	314.8538334	315.9060608	
1449	854.45	27.91	24.03	3.1	213.3946912	314.9130616	315.9675324	0.385796586
1450	854.315	27.91	24.03	3.2	213.8446912	314.9272932	315.9819844	0.046350292
1451	854.2	27.82	24.03	3.1	213.6946912	314.8452692	315.8947253	-0.267220827
1453	854.045	27.865	24.04	3.1	214.6946912	314.908688	315.9615428	
1454	853.89	27.87	24.02	3.1	213.6946912	314.9302661	315.9827989	
1455	853.8	27.86	24.02	3.1	213.6946912	314.9292977	315.9813746	
1456	853.71	27.77	24.04	3	213.2946912	314.8446281	315.8923127	-0.275885661
1457	853.67	27.87	24.03	3.1	213.6946912	314.953476	316.006806	0.354549904
1459	853.4733333	27.83333333	24.03333333	3.1	214.5613559	314.9358641	315.9874506	
1460	853.32	27.78	24.03	3.1	215.2946912	314.8962398	315.9447221	
1461	853.23	27.82	24.03	3.2	215.0946912	314.9475968	315.9986311	0.167312807
1462	853.13	27.77	24.03	3.2	215.9946912	314.9058307	315.9540211	
1463	853.06	27.77	24.04	3.2	216.2946912	314.9132208	315.9619613	
1464	852.93	27.82	24.04	3.2	216.5946912	314.9792748	316.0312356	
1466	852.82	27.73	24.04	3.2	217.6946912	314.8967009	315.9434298	
1467	852.675	27.82	24.025	3.15	218.4391356	315.0062124	316.0579327	1.427081832
1469	852.495	27.755	24.025	3.1	219.6946912	314.9571977	316.0053014	-1.277729347
1471	852.29	27.73	24.03	3.1	219.9946912	314.9526931	315.9998471	
1472	852.17	27.78	24.03	3.1	219.8946912	315.0177173	316.0680714	
1473	852.12	27.73	24.01	3.1	220.4946912	314.9706621	316.0172207	
1475	851.915	27.71	24.015	3.1	219.9446912	314.9713992	316.0173092	
1476	851.81	27.73	24.02	3.1	219.4946912	315.0034414	316.0509397	
1477	851.73	27.64	24.02	3.1	219.5946912	314.9176758	315.9599136	
1478	851.63	27.73	24.01	3.1	219.3946912	315.0224815	316.0698364	
1479	851.51	27.64	24.01	3.2	219.2446912	314.9409437	315.9831035	-0.265795883
1481	851.28	27.64	24.01	3.2	218.5946912	314.9652774	316.0078095	
1482	851.23	27.66	24.015	3.2	218.4446912	314.9915112	316.0355379	
1483	851.1	27.64	24.01	3.2	218.2946912	314.9843271	316.0271508	
1484	851.01	27.59	23.99	3.2	218.5946912	314.9414928	315.98061	
1485	850.97	27.68	24	3.2	218.3946912	315.0399779	316.0849714	
1487	850.765	27.615	23.99	3.25	218.9931527	314.993612	316.0346163	-1.209241555
1488	850.64	27.595	23.98	3.25	219.0485374	314.9859024	316.0254819	
1489	850.52	27.64	23.98	3.3	218.6946912	315.0457447	316.0882047	0.780292668
1491	850.34	27.59	23.99	3.3	218.8946912	315.0124434	316.0526433	
1492	850.245	27.62	23.98	3.25	218.8485374	315.053934	316.0956446	0.541037704
1494	850.04	27.59	23.98	3.2	218.6946912	315.0442356	316.0844872	-0.252958721
1495	849.99	27.5	23.98	3.2	219.0946912	314.9552534	315.9902289	
1496	849.91	27.55	23.99	3.2	219.0946912	315.0161123	316.0546229	
1497	849.82	27.59	23.96	3.2	219.3946912	315.0675591	316.1072989	
1498	849.705	27.525	23.96	3.15	219.0962785	315.0116549	316.0477108	-0.72922062
1500	849.51	27.55	23.96	3.1	219.2946912	315.0585271	316.0963848	1.222712026
1501	849.395	27.48	23.96	3.05	218.7471502	314.997381	316.031264	-0.797717337
1503	849.19	27.5	23.96	3	218.6946912	315.0400843	316.0754848	1.114147178
1504	849.125	27.53	23.955	3	218.1446912	315.0784181	316.1154908	
1505	849.01	27.5	23.95	3	218.3946912	315.0591854	316.0944439	
1506	848.92	27.51	23.95	3	217.9946912	315.0792175	316.1152154	
1507	848.79	27.55	23.96	3	218.3946912	315.1349385	316.1739604	
1508	848.76	27.5	23.94	3.1	218.8946912	315.0857234	316.1209527	-0.16050548
1509	848.62	27.48	23.945	3.05	220.0537079	315.0796277	316.1141112	-0.079524183
1510	848.54	27.5	23.94	3.1	221.2946912	315.1090851	316.1446693	0.384277581
1512	848.36	27.41	23.94	3.1	221.5946912	315.033871	316.064409	
1513	848.235	27.48	23.93	3.2	222.3946912	315.1205217	316.1549776	0.282613112
1515	848.03	27.46	23.93	3.2	223.5446912	315.1213409	316.1549404	
1516	847.99	27.46	23.91	3.2	223.7946912	315.125592	316.1583921	
1518	847.75	27.42	23.92	3.2	222.8946912	315.1091694	316.140418	
1519	847.64	27.37	23.91	3.2	221.6946912	315.0684435	316.0964826	
1520	847.59	27.42	23.92	3.1	221.4946912	315.1261805	316.1576864	0.188347798
1521	847.46	27.41	23.91	3.1	221.1946912	315.1295203	316.1602122	
1522	847.41	27.42	23.91	3	221.0946912	315.1453229	316.1766871	0.051550797
1523	847.32	27.33	23.9	3	221.2946912	315.0605289	316.0862924	
1524	847.19	27.33	23.9	2.9	220.3946912	315.074355	316.1003265	0.045116506
1525	847.12	27.37	23.9	2.9	219.9946912	315.1237447	316.1521878	
1526	846.97	27.37	23.9	2.9	219.2946912	315.1397051	316.168389	
1527	846.94	27.37	23.9	2.9	219.6946912	315.1428976	316.1716297	
1528	846.84	27.33	23.89	3	220.1946912	315.1115926	316.1376952	-0.102152868
1529	846.76	27.33	23.89	3	219.5946912	315.1201068	316.1463376	
1530	846.64	27.325	23.885	3	221.2446912	315.1276363	316.1535499	
1532	846.415	27.305	23.885	3.05	222.9881337	315.1306149	316.1557109	0.077764909
1534	846.24	27.305	23.875	3.1	225.0946912	315.1492521	316.174199	0.486565896
1535	846.11	27.28	23.87	3.1	226.4946912	315.1368757	316.1603453	
1536	846	27.28	23.86	3.1	227.2946912	315.148594	316.1718107	
1537	845.91	27.28	23.86	3.1	226.7946912	315.1581833	316.1815439	
1538	845.89	27.19	23.86	3.2	226.7946912	315.0659016	316.0840159	-0.301268934
1540	845.65	27.24	23.865	3.2	226.3446912	315.1439282	316.1655689	
1542	845.475	27.195	23.85	3.1	225.5946912	315.1153692	316.1340097	-0.186468287
1543	845.36	27.24	23.86	3.1	225.8946912	315.1748438	316.1967336	
1544	845.23	27.19	23.855	3	224.6446912	315.1362437	316.1551953	-0.126016469
1546	845.1	27.175	23.84	3	223.2946912	315.1343676	316.1520079	
1548	844.92	27.19	23.84	3	222.1946912	315.1693076	316.1881123	
1549	844.83	27.195	23.84	3	220.8946912	315.1841567	316.2033978	
1550	844.67	27.19	23.83	3	219.9946912	315.1959834	316.2147591	
1551	844.58	27.19	23.83	3.1	220.1946912	315.2055891	316.2245084	0.031359627
1552	844.47	27.19	23.83	3.2	220.9946912	315.2173313	316.236426	0.038334269
1553	844.44	27.11	23.83	3.2	220.7946912	315.1365704	316.1510371	
1554	844.35	27.15	23.84	3.3	220.9946912	315.1881601	316.2055323	0.168445566
1555	844.2	27.15	23.83	3.3	220.5946912	315.2041761	316.2213603	
1556	844.125	27.15	23.82	3.35	220.8976763	315.2121855	316.2290624	0.104607041
1558	843.98	27.06	23.82	3.4	221.5946912	315.133199	316.1450572	-2.063811245
1560	843.73	27.13	23.815	3.4	223.2946912	315.2333872	316.2495108	
1561	843.65	27.11	23.815	3.4	224.4446912	315.2209397	316.2360228	
1563	843.5	27.06	23.795	3.4	227.7446912	315.1844767	316.1960331	
1564	843.35	27.06	23.8	3.3	230.1946912	315.2005086	316.2125155	0.052361683
1566	843.19	27.06	23.8	3.25	230.3469989	315.2176135	316.2298741	0.446926171
1567	843.08	26.98	23.81	3.2	230.7946912	315.145373	316.1535835	-0.944023666
1569	842.915	27.02	23.8	3.3	230.3446912	315.2050185	316.2153885	0.389665886
1570	842.81	27.02	23.79	3.3	229.7946912	315.216249	316.2263608	
1571	842.67	27.02	23.79	3.4	228.4946912	315.2312258	316.2415594	0.048921992
1572	842.615	26.975	23.78	3.35	227.6902135	315.1898515	316.1972362	-0.540681342
1574	842.4	26.975	23.77	3.4	226.7446912	315.2128566	316.2201573	0.601262472
1575	842.3	26.95	23.77	3.4	226.2446912	315.1973012	316.2033118	
1576	842.18	26.93	23.76	3.4	225.4946912	315.1891384	316.1937582	
1578	842.02	26.98	23.76	3.4	224.5946912	315.2587867	316.266554	
1579	841.92	26.89	23.75	3.4	225.0946912	315.1749557	316.1772524	
1580	841.82	26.91	23.755	3.4	225.4946912	315.2066727	316.2104927	
1582	841.66	26.93	23.75	3.5	225.7946912	315.2448195	316.2498364	0.249288768
1583	841.57	26.93	23.75	3.5	226.1946912	315.2544611	316.2596201	
1584	841.48	26.89	23.75	3.5	226.4946912	315.2220801	316.2250694	
1585	841.355	26.89	23.745	3.45	227.4917926	315.2354735	316.2384485	0.175075911
1586	841.26	26.93	23.74	3.5	228.2946912	315.2876813	316.2929062	0.682354027
1587	841.13	26.8	23.75	3.5	228.6946912	315.1650227	316.1633771	
1589	840.99	26.89	23.73	3.5	228.5946912	315.2745968	316.277513	
1591	840.79	26.865	23.73	3.55	228.6468039	315.2697722	316.2715609	-0.126142358
1592	840.68	26.89	23.73	3.5	228.7946912	315.307842	316.3112469	0.49763779
1593	840.59	26.85	23.74	3.5	228.4946912	315.27546	316.2771207	
1594	840.49	26.83333333	23.72	3.5	227.8280245	315.2686718	316.2686859	
1597	840.23	26.8	23.73	3.5	227.4946912	315.2615349	316.2604605	
1598	840.145	26.8	23.715	3.5	227.4946912	315.2706569	316.2690845	
1599	839.99	26.8	23.71	3.6	227.0946912	315.287294	316.2857544	0.054385065
1601	839.83	26.8	23.71333333	3.6	226.3613575	315.304472	316.3033242	
1604	839.545	26.76	23.7	3.7	225.7946912	315.2930289	316.2894691	-0.112234408
1606	839.37	26.8	23.7	3.75	225.3426912	315.3538821	316.3528955	1.5913869
1607	839.24	26.72	23.7	3.8	224.3946912	315.28374	316.2783641	-0.917397372
1608	839.15	26.71	23.71	3.8	224.6946912	315.2828962	316.2775078	
1609	839.06	26.76	23.7	3.8	224.2946912	315.3451412	316.3423423	
1610	838.97	26.735	23.69	3.75	224.3426912	315.328528	316.3240151	-0.217274155
1611	838.84	26.71	23.68	3.8	224.1946912	315.3162152	316.3100533	-0.161046368
1613	838.71	26.695	23.685	3.8	224.1946912	315.3144186	316.3078112	
1615	838.52	26.71	23.68	3.8	224.4946912	315.3506256	316.3449648	
1616	838.44	26.695	23.68	3.8	224.9446912	315.3434555	316.3370609	
1617	838.34	26.67	23.68	3.8	225.1946912	315.3279199	316.3202514	
1618	838.25	26.67	23.67	3.8	225.7946912	315.3376023	316.3296554	
1619	838.12	26.67	23.67	3.8	225.4946912	315.3515903	316.3438466	
1620	838.07	26.67	23.67	3.9	225.7946912	315.356971	316.3493056	0.01759676
1621	837.9	26.65	23.665	3.9	225.4446912	315.3542309	316.3454786	
1623	837.735	26.585	23.665	3.9	225.0446912	315.3036172	316.2914148	
1624	837.62	26.59	23.66	3.9	224.9946912	315.3212576	316.3093104	
1626	837.45	26.61	23.655	3.95	225.2946912	315.3606038	316.3498526	1.029605864
1627	837.355	26.61	23.655	3.95	225.6465899	315.3708358	316.3602329	
1629	837.18	26.54	23.65	4	225.5946912	315.3160389	316.3015147	-1.434253317
1630	837.07	26.565	23.64	3.9	225.4946912	315.3541933	316.3408447	0.124821146
1632	836.92	26.54	23.64	3.9	225.4946912	315.3440515	316.3295148	
1634	836.69	26.52	23.635	3.9	225.6946912	315.3477947	316.3322712	
1635	836.595	26.5	23.63	3.9	225.8446912	315.3369891	316.3202702	
1636	836.46	26.5	23.63	3.9	225.8946912	315.3515437	316.3350343	
1637	836.41	26.46	23.63	3.9	225.8946912	315.3148384	316.2961399	
1638	836.28	26.46	23.63	3.9	226.2946912	315.3288561	316.3103591	
1640	836.1	26.46	23.62	3.9	226.4946912	315.3482699	316.3296365	
1641	836.06	26.46	23.61	3.9	226.7946912	315.3525848	316.3335979	
1642	835.97	26.42	23.61	3.9	227.0946912	315.3201913	316.2990822	
1643	835.88	26.5	23.61	3.9	227.1946912	315.4141095	316.3976685	
1644	835.7333333	26.44666667	23.61333333	3.9	227.1613578	315.3737976	316.3547009	
1646	835.55	26.46	23.6	3.9	226.8946912	315.4076232	316.3890114	
1648	835.36	26.46	23.6	4	227.1946912	315.4281388	316.4098218	0.134279251
1649	835.29	26.41	23.6	3.9	227.2946912	315.3830576	316.3620209	-0.147558212
1650	835.16	26.415	23.595	3.8	227.1446912	315.4023615	316.3816012	0.063183821
1652	834.98	26.37	23.6	3.8	226.1946912	315.3744239	316.3516089	
1653	834.89	26.42	23.59	3.9	225.9946912	315.4367949	316.4165279	0.204143737
1655	834.72	26.40333333	23.59	3.9	225.6280245	315.4376163	316.4166708	
1656	834.57	26.37	23.58	3.8	224.9946912	315.4187273	316.3957177	-0.061835116
1657	834.53	26.33	23.58	3.9	224.7946912	315.3809273	316.3557262	-0.1237587
1658	834.44	26.37	23.57	3.9	225.2946912	315.4327806	316.4095576	
1659	834.3	26.33	23.58	3.9	225.7946912	315.4057909	316.3809447	
1660	834.21	26.33	23.58	3.9	226.2946912	315.4155225	316.3908153	
1661	834.17	26.33	23.57	3.8	227.0946912	315.4198482	316.394789	0.014162202
1662	834.035	26.33	23.57	3.85	227.2959899	315.4344492	316.4095985	0.191217738
1663	833.92	26.29	23.565	4	227.1446912	315.4047567	316.3776273	-0.043212236
1665	833.72	26.29	23.57	4	227.4946912	315.4263941	316.3997794	
1666	833.63	26.29	23.56	4.1	226.9946912	315.4361332	316.4092442	0.03189027
1667	833.54	26.24	23.56	4	226.9946912	315.3932009	316.3636446	-0.140603999
1668	833.475	26.27	23.555	4.1	226.7946912	315.4318399	316.4038601	0.126530623
1669	833.36	26.25	23.56	4.1	226.8946912	315.4232177	316.394499	
1670	833.23	26.225	23.55	4.1	227.2446912	315.4109525	316.3806204	
1672	833.11	26.2	23.55	4.1	227.5946912	315.397605	316.3660577	
1673	833	26.2	23.54	4.1	227.5946912	315.4095161	316.3777264	
1674	832.91	26.2	23.54	4.1	227.4946912	315.419263	316.3876115	
1675	832.78	26.16	23.55	4.1	227.9946912	315.3911952	316.3579181	
1676	832.73	26.2	23.53	4.1	228.1946912	315.438761	316.4069743	
1677	832.64	26.2	23.53	4.1	228.1946912	315.448512	316.4168635	
1678	832.55	26.16	23.53	4.1	227.8946912	315.4161119	316.3823661	
1679	832.46	26.16	23.53	4.1	227.6946912	315.4258643	316.3922564	
1680	832.36	26.16	23.53	4.1	227.6946912	315.4367019	316.4032474	
1681	832.235	26.16	23.525	4.1	227.1446912	315.4502515	316.4167831	
1682	832.1	26.16	23.52	4.1	226.8946912	315.4648876	316.4314208	
1683	832	26.12	23.52	4.2	226.2946912	315.4335708	316.3980256	-0.102604172
1684	831.92	26.12	23.52	4.2	225.5946912	315.4422458	316.406823	
1685	831.83	26.12	23.51	4.2	225.5946912	315.4520064	316.4163112	
1686	831.74	26.12	23.51	4.2	225.0946912	315.4617683	316.4262109	
1687	831.7	26.08	23.52	4.2	225.2946912	315.4239427	316.3866285	
1688	831.56	26.08	23.51	4.2	225.7946912	315.4391296	316.40162	
1689	831.43	26.08	23.51	4.2	225.8946912	315.4532346	316.4159238	
1690	831.38	26.1	23.515	4.15	226.042884	315.479745	316.4438291	0.347449862
1691	831.28	26.03	23.51	4	225.2946912	315.4167997	316.3769388	-0.091685225
1692	831.19	26.04	23.5	4.1	224.5946912	315.4371101	316.3975331	0.066561363
1693	831.07	26.03	23.5	4.1	224.0946912	315.4395923	316.3996431	
1694	831	26.035	23.495	4.1	224.2946912	315.4524633	316.4126942	
1696	830.85	26.04	23.49	4.1	224.9946912	315.4740224	316.4345554	
1698	830.6366667	26.00666667	23.49	4.1	224.7377784	315.4620431	316.4210516	-9.95441E+26
1700	830.43	25.99	23.485	4.1	224.9946912	315.466918	316.4251134	
1702	830.23	25.95	23.48	4.2	225.0446912	315.4464644	316.402546	-0.134102051
1703	830.16	25.93	23.47	4.2	224.6446912	315.4329781	316.3876538	
1705	829.975	25.93	23.48	4.25	226.0005737	315.4530848	316.4084482	0.527344733
1706	829.85	25.95	23.47	4.3	226.8946912	315.4877697	316.4440219	0.454816137
1708	829.69	25.91	23.47	4.1	228.4446912	315.4629747	316.4172596	-0.040646803
1709	829.59	25.91	23.46	4.2	228.8946912	315.4738498	316.4278798	0.035655275
1710	829.47	25.89	23.465	4.4	228.4446912	315.4658037	316.4191155	-0.006595474
1712	829.3	25.87	23.46	4.4	228.6946912	315.4631974	316.4154613	
1713	829.21	25.85	23.46	4.25	228.9935147	315.4518891	316.4031877	-0.016481395
1716	828.925	25.87	23.45	4.2	229.2446912	315.504007	316.4564334	2.050779812
1717	828.82	25.87	23.45	4.2	228.4946912	315.5154378	316.4680234	
1718	828.75	25.85	23.45	4.1	226.6946912	315.5019558	316.4535456	-0.044211396
1720	828.565	25.83	23.44	4.15	224.6464984	315.500996	316.4513596	-0.025180281
1721	828.46	25.79	23.44	4	224.8946912	315.4702199	316.4185441	-0.04486408
1722	828.32	25.79	23.44	3.9	225.2946912	315.4854684	316.4340042	0.050014416
1723	828.285	25.77	23.44	4	225.8534413	315.4681741	316.4156651	-0.056728255
1724	828.16	25.79	23.43	4.2	225.9946912	315.5028993	316.4512723	0.028474277
1725	828.08	25.79	23.43	4.3	224.2946912	315.5116164	316.4601103	0.02859165
1726	828.03	25.79	23.43	4.2	225.3946912	315.5170652	316.4656346	0.017871585
1727	827.87	25.79	23.43	4.3	223.5946912	315.534504	316.4833154	0.057198399
1728	827.82	25.765	23.425	4.15	221.7031253	315.5135662	316.4608786	-0.03052474
1729	827.73	25.75	23.42	4.1	219.5946912	315.507544	316.4539678	-0.079020284
1730	827.6	25.75	23.43	4	219.0946912	315.5217174	316.4687416	0.046494277
1731	827.51	25.75	23.42	4.1	219.1946912	315.5315315	316.4782873	0.032193848
1732	827.435	25.7	23.42	4.2	220.0446912	315.4869274	316.4310587	-0.146342974
1733	827.28	25.7	23.42	4.3	221.6946912	315.5038317	316.4481965	0.055461803
1734	827.19	25.62	23.41	4.4	223.0946912	315.4291882	316.3689201	-0.244966
1735	827.13	25.66	23.41	4.4	222.5946912	315.4779633	316.4199656	
1736	827.04	25.66	23.41	4.5	223.2946912	315.4877816	316.4299192	0.032217372
1737	826.95	25.66	23.4	4.5	222.8946912	315.4976012	316.4394716	
1738	826.875	25.66	23.4	4.4	222.9946912	315.5057853	316.4477684	0.026855019
1739	826.77	25.62	23.4	4.4	222.4946912	315.4750081	316.4149682	
1740	826.68	25.62	23.4	4.4	222.6946912	315.4848305	316.4249257	
1741	826.59	25.62	23.4	4.4	223.0946912	315.4946543	316.4348846	
1743	826.41	25.62	23.4	4.5	224.2946912	315.5143061	316.4548066	0.128986792
1744	826.3	25.62	23.4	4.5	224.6946912	315.5263182	316.4669839	
1745	826.18	25.58	23.4	4.5	225.5946912	315.4971796	316.4358472	
1747	825.985	25.58	23.39	4.5	227.3946912	315.51848	316.4570388	
1748	825.89	25.54	23.39	4.6	228.6946912	315.48661	316.4231374	-0.104619337
1749	825.85	25.5	23.38	4.6	229.3946912	315.4487302	316.3827487	
