-30.00	-28.50	1.73	0.870	0.022	0.140	0.105	0.00066	0.254	-0.089	3.057	3.352
-27.53	-28.50	1.73	0.870	0.024	0.133	0.100	-0.00007	0.121	-0.042	3.048	3.534
-24.98	-28.50	1.73	0.866	0.028	0.135	0.099	0.00045	0.177	-0.147	2.982	4.005
-22.50	-28.50	1.73	0.858	0.035	0.133	0.099	0.00048	0.139	-0.109	2.926	3.660
-20.03	-28.50	1.73	0.866	0.036	0.139	0.098	0.00037	0.142	-0.087	2.903	3.908
-17.48	-28.50	1.73	0.851	0.031	0.135	0.100	0.00075	0.058	-0.082	2.918	3.721
-15.00	-28.50	1.73	0.851	0.027	0.139	0.102	0.00082	0.087	-0.119	2.871	3.744
-12.53	-28.50	1.73	0.855	0.017	0.139	0.102	0.00100	0.047	-0.136	2.995	3.815
-9.98	-28.50	1.73	0.854	0.010	0.136	0.105	-0.00018	0.142	-0.229	2.910	3.787
-7.50	-28.50	1.73	0.879	0.021	0.136	0.104	0.00075	0.114	-0.065	2.997	3.468
-7.50	-30.98	1.73	0.905	0.025	0.133	0.100	0.00079	0.133	-0.053	2.964	3.763
-9.98	-30.98	1.73	0.874	0.022	0.138	0.102	0.00018	0.216	0.034	3.112	3.889
-12.53	-30.98	1.73	0.863	0.017	0.136	0.098	-0.00004	0.125	0.038	2.977	3.659
-14.93	-30.98	1.73	0.863	0.015	0.137	0.099	0.00059	0.088	-0.019	2.820	3.719
-17.48	-30.98	1.73	0.882	0.013	0.139	0.101	-0.00015	0.083	-0.081	2.905	3.693
-20.03	-30.98	1.73	0.890	0.010	0.138	0.099	0.00000	0.142	-0.081	3.068	3.726
-22.50	-30.98	1.73	0.882	0.008	0.138	0.101	-0.00004	0.126	-0.183	2.814	3.918
-24.98	-31.05	1.73	0.889	0.016	0.131	0.096	0.00044	0.103	-0.063	3.040	3.385
-27.53	-31.05	1.73	0.899	0.015	0.137	0.102	0.00029	0.115	0.052	2.998	3.641
-30.00	-30.98	1.73	0.876	0.020	0.132	0.102	0.00040	0.097	0.013	2.845	3.566
-30.00	-33.53	1.73	0.873	0.018	0.134	0.098	0.00019	0.113	0.056	2.741	3.590
-27.53	-33.60	1.73	0.894	0.003	0.138	0.094	-0.00007	0.167	0.091	2.988	3.575
-24.98	-33.60	1.73	0.875	-0.003	0.135	0.095	0.00000	0.224	0.086	2.946	3.881
-22.50	-33.53	1.73	0.878	-0.010	0.136	0.094	-0.00026	0.156	-0.023	2.878	3.689
-20.03	-33.53	1.73	0.870	-0.014	0.140	0.096	-0.00011	0.120	-0.022	2.780	3.860
-17.48	-33.53	1.73	0.859	-0.013	0.136	0.093	-0.00015	0.136	0.060	3.035	3.458
-14.93	-33.53	1.73	0.837	-0.004	0.135	0.092	-0.00029	0.164	0.043	2.929	3.753
-12.53	-33.53	1.73	0.839	0.026	0.134	0.099	0.00019	0.062	0.107	2.791	3.840
-9.98	-33.53	1.73	0.872	0.033	0.135	0.101	-0.00011	0.204	0.151	2.976	4.222
-7.50	-33.53	1.73	0.865	0.004	0.134	0.094	0.00015	0.180	0.141	2.974	3.645
-7.50	-36.00	1.73	0.634	-0.046	0.207	0.147	-0.00055	-0.162	0.473	2.861	3.857
