-90.00	-45.00	1.28	0.703	-0.009	0.141	0.132	0.00000	0.173	-0.042	2.989	3.212
-90.00	-36.00	1.28	0.641	0.041	0.136	0.130	-0.00029	0.066	0.012	2.872	3.341
-90.00	-30.00	1.28	0.699	0.058	0.138	0.132	-0.00022	0.159	0.081	2.846	3.307
-90.00	-24.00	1.28	0.677	-0.018	0.138	0.137	0.00036	0.152	0.065	2.999	3.420
-90.00	-18.00	1.28	0.613	0.037	0.136	0.134	0.00051	0.085	-0.019	2.820	3.420
-90.00	-12.00	1.28	0.669	0.077	0.135	0.130	-0.00075	0.143	0.137	2.858	3.246
-90.00	-6.00	1.28	0.712	-0.023	0.139	0.135	-0.00032	0.174	0.053	2.811	3.394
-90.00	0.00	1.28	0.592	-0.011	0.135	0.136	0.00039	0.004	0.036	2.910	3.394
-90.00	6.00	1.28	0.597	0.086	0.135	0.130	-0.00082	0.043	0.102	2.952	3.221
-90.00	12.00	1.28	0.748	0.080	0.140	0.137	-0.00171	0.195	0.093	3.008	3.501
-90.00	18.00	1.28	0.701	-0.061	0.135	0.144	0.00046	0.143	-0.032	3.074	3.355
-90.00	24.00	1.28	0.538	0.010	0.134	0.136	0.00076	-0.048	0.098	3.204	3.415
-90.00	30.00	1.28	0.599	0.138	0.136	0.135	-0.00072	0.077	-0.026	3.128	3.569
-90.00	36.00	1.28	0.753	0.075	0.142	0.143	-0.00084	0.195	0.111	2.994	3.399
-90.00	42.00	1.28	0.682	-0.064	0.141	0.136	0.00026	0.119	-0.020	2.924	3.294
-90.00	48.00	1.28	0.505	0.022	0.139	0.142	0.00057	-0.078	-0.032	3.197	3.422
-90.00	54.00	1.28	0.573	0.150	0.139	0.141	-0.00061	0.074	-0.071	3.015	3.371
-90.00	60.00	1.28	0.629	0.008	0.140	0.145	0.00061	0.138	-0.103	2.863	3.144
-81.00	60.00	1.28	0.787	0.174	0.233	0.178	0.01049	-0.934	-0.664	5.040	4.579
-81.00	54.00	1.28	-0.027	-0.099	0.324	0.282	-0.03885	0.181	-0.141	2.362	2.777
-81.00	48.00	1.28	-0.290	0.005	0.205	0.234	0.00287	0.300	0.077	3.422	3.387
-81.00	42.00	1.28	0.717	0.183	0.307	0.206	0.02804	-1.014	-0.807	4.217	3.934
-81.00	36.00	1.28	0.886	0.056	0.158	0.164	-0.00348	-0.453	0.369	4.139	3.918
