80.85	1.80	0.45	0.505	-0.030	0.199	0.138	-0.00056	-0.154	-0.327	3.653	3.850
80.85	1.80	0.68	0.513	-0.038	0.210	0.149	0.00072	-0.288	-0.279	3.633	3.497
80.85	1.80	0.90	0.537	-0.039	0.215	0.154	-0.00071	-0.293	-0.216	3.760	3.441
80.85	1.80	1.13	0.556	-0.038	0.219	0.152	-0.00124	-0.349	-0.136	3.768	3.479
80.85	1.80	1.35	0.558	-0.035	0.221	0.153	-0.00176	-0.333	-0.140	3.742	3.559
80.85	1.80	1.58	0.576	-0.033	0.211	0.148	-0.00300	-0.340	-0.069	3.743	3.459
80.85	1.80	1.80	0.591	-0.024	0.217	0.152	-0.00385	-0.400	-0.067	3.966	3.496
80.85	1.80	1.95	0.594	-0.021	0.215	0.151	-0.00489	-0.362	-0.100	3.753	3.525
80.85	1.80	2.10	0.611	-0.018	0.214	0.152	-0.00447	-0.294	-0.051	3.672	3.592
80.85	1.80	2.25	0.610	-0.014	0.210	0.149	-0.00541	-0.302	-0.010	3.751	3.572
80.85	1.80	2.40	0.619	-0.012	0.208	0.150	-0.00526	-0.303	0.032	3.709	3.446
80.85	1.80	2.55	0.625	-0.002	0.207	0.147	-0.00587	-0.277	-0.001	3.620	3.581
80.85	1.80	2.70	0.651	-0.003	0.208	0.150	-0.00735	-0.189	0.071	3.599	3.413
80.85	1.80	2.85	0.644	0.001	0.206	0.144	-0.00670	-0.169	0.121	3.508	3.508
80.85	1.80	3.00	0.666	0.001	0.202	0.145	-0.00768	-0.073	0.144	3.311	3.445
80.85	1.80	3.15	0.677	0.000	0.197	0.145	-0.00731	-0.063	0.143	3.184	3.430
80.85	1.80	3.38	0.682	0.004	0.201	0.144	-0.00839	0.010	0.168	3.069	3.292
80.85	1.80	3.60	0.686	0.012	0.198	0.141	-0.00814	0.054	0.157	3.060	3.309
80.85	1.80	3.83	0.702	0.006	0.198	0.142	-0.00908	0.025	0.187	2.995	3.396
80.85	1.80	4.05	0.719	0.008	0.197	0.141	-0.00906	0.012	0.174	2.830	3.407
80.85	1.80	4.28	0.722	0.012	0.198	0.139	-0.00890	0.057	0.194	2.819	3.395
80.85	1.80	4.50	0.738	0.011	0.202	0.142	-0.01040	0.039	0.223	2.857	3.321
80.85	1.80	4.88	0.759	0.006	0.199	0.140	-0.00972	0.002	0.273	2.795	3.357
80.85	1.80	5.25	0.782	0.006	0.203	0.139	-0.01080	-0.027	0.389	2.797	3.557
80.85	1.80	6.00	0.798	0.011	0.199	0.136	-0.01031	-0.045	0.325	2.736	3.493
80.85	1.80	7.50	0.877	0.004	0.196	0.129	-0.00959	-0.045	0.367	2.804	3.561
80.85	1.80	9.00	0.932	0.004	0.193	0.124	-0.00870	-0.148	0.355	2.808	3.677
80.85	1.80	10.50	0.987	0.004	0.187	0.118	-0.00744	-0.188	0.333	2.800	3.592
80.85	1.80	12.00	1.046	0.001	0.183	0.114	-0.00721	-0.250	0.367	2.787	3.596
80.85	1.80	13.50	1.076	0.001	0.179	0.111	-0.00694	-0.275	0.324	2.843	3.605
-102.98	7.65	0.45	0.628	0.027	0.150	0.106	-0.00269	0.054	-0.784	3.390	7.448
-102.98	7.65	0.68	0.651	0.045	0.148	0.125	-0.00279	-0.017	-0.608	3.595	5.668
-102.98	7.65	0.90	0.693	0.065	0.151	0.137	-0.00331	0.005	-0.551	3.585	5.300
-102.98	7.65	1.13	0.701	0.083	0.149	0.133	-0.00352	0.045	-0.586	3.548	5.571
-102.98	7.65	1.35	0.728	0.091	0.152	0.132	-0.00408	0.057	-0.511	3.392	5.310
-102.98	7.65	1.58	0.752	0.104	0.151	0.119	-0.00420	0.061	-0.260	3.362	4.977
-102.98	7.65	1.80	0.764	0.113	0.153	0.113	-0.00403	0.101	-0.112	3.232	4.482
-102.98	7.65	1.95	0.779	0.119	0.152	0.110	-0.00346	0.011	-0.142	3.373	5.148
-102.98	7.65	2.10	0.783	0.129	0.151	0.106	-0.00377	0.127	-0.101	3.039	4.475
-102.98	7.65	2.25	0.782	0.131	0.155	0.105	-0.00390	0.204	-0.174	3.119	7.318
-102.98	7.65	2.40	0.793	0.139	0.156	0.101	-0.00400	0.069	0.014	2.936	5.635
-102.98	7.65	2.55	0.805	0.143	0.154	0.099	-0.00424	0.058	-0.061	3.158	5.953
-102.98	7.65	2.70	0.812	0.145	0.153	0.098	-0.00431	0.146	0.095	2.994	4.191
-102.98	7.65	2.85	0.829	0.149	0.155	0.098	-0.00433	0.115	-0.199	2.935	7.298
-102.98	7.65	3.00	0.818	0.150	0.152	0.097	-0.00457	0.127	0.014	2.984	4.660
-102.98	7.65	3.15	0.842	0.155	0.156	0.098	-0.00469	0.022	-0.041	2.825	4.601
-102.98	7.65	3.38	0.853	0.155	0.155	0.098	-0.00466	0.046	-0.141	2.825	6.137
-102.98	7.65	3.60	0.864	0.158	0.155	0.097	-0.00457	0.114	0.078	2.890	4.486
-102.98	7.65	3.83	0.864	0.154	0.156	0.098	-0.00478	0.111	-0.186	2.826	6.674
-102.98	7.65	4.13	0.892	0.151	0.157	0.095	-0.00451	0.052	0.075	2.765	5.835
