-41.40	1.05	0.90	0.586	-0.393	0.169	0.165	-0.00336	0.136	0.407	3.107	4.083
-39.60	-0.68	0.90	0.569	-0.413	0.166	0.176	-0.00457	0.117	0.491	3.146	3.864
-37.80	-2.48	0.90	0.543	-0.401	0.157	0.188	-0.00395	0.171	0.446	3.220	3.353
-36.08	-4.28	0.90	0.546	-0.376	0.156	0.202	-0.00084	0.224	0.263	3.290	2.907
-34.28	-6.00	0.90	0.556	-0.346	0.158	0.198	0.00173	0.317	0.208	3.272	2.896
-32.48	-7.80	0.90	0.577	-0.308	0.170	0.195	0.00331	0.505	0.027	3.501	2.826
-30.75	-9.53	0.90	0.618	-0.282	0.187	0.178	0.00391	0.444	-0.080	3.030	3.045
-29.03	-11.33	0.90	0.613	-0.294	0.180	0.157	0.00213	0.331	0.032	2.967	3.201
-27.23	-13.13	0.90	0.601	-0.322	0.174	0.148	-0.00083	0.288	0.114	3.005	3.743
-25.43	-14.85	0.90	0.602	-0.354	0.174	0.151	-0.00283	0.162	0.241	3.031	3.867
-27.23	-16.58	0.90	0.541	-0.389	0.159	0.176	-0.00352	0.188	0.492	3.264	3.623
-28.95	-14.85	0.90	0.569	-0.369	0.159	0.158	-0.00460	0.098	0.537	3.109	4.599
-30.75	-13.05	0.90	0.592	-0.351	0.171	0.150	-0.00232	0.214	0.302	3.183	4.191
-32.48	-11.33	0.90	0.604	-0.329	0.183	0.152	-0.00058	0.210	0.064	2.905	3.386
-34.28	-9.53	0.90	0.598	-0.308	0.198	0.155	0.00040	0.343	-0.026	2.914	3.398
-36.08	-7.73	0.90	0.562	-0.311	0.191	0.169	0.00334	0.486	-0.006	3.015	3.152
-37.80	-6.00	0.90	0.520	-0.325	0.172	0.180	0.00450	0.441	0.010	3.200	2.896
-39.60	-4.28	0.90	0.525	-0.347	0.177	0.191	0.00513	0.642	0.040	3.695	2.719
-41.40	-2.48	0.90	0.526	-0.387	0.168	0.211	0.00279	0.538	0.277	4.012	2.740
-43.13	-0.68	0.90	0.525	-0.400	0.160	0.197	-0.00123	0.273	0.539	3.517	3.578
-44.93	-2.48	0.90	0.593	-0.291	0.214	0.198	0.00693	0.616	-0.212	3.396	2.750
-43.20	-4.28	0.90	0.549	-0.343	0.186	0.146	-0.00036	0.398	-0.114	3.080	3.792
-41.40	-6.08	0.90	0.498	-0.352	0.169	0.142	-0.00109	0.249	0.046	3.128	3.689
